Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Type of ownership,Rating
200.0,public administration,LinkedIn,2323816681,Admin Customer Data Entry Work From Home Remote,Z01RZ+OnRPWyCE1Tu1mfCw==,WorkathomeJobboard,"North Holland, Netherlands",['Government Administration'],"ABA Remote Jobs is a leading provider for work from home remote jobs We are always looking for bright minds and enthusiastic people from diverse backgrounds, who want to be part of an outstanding team, , This is an entrylevel Job and no experience is required to start making money",Full-time,https://www.linkedin.com/jobs/view/externalApply/2323816681?url=https%3A%2F%2Fmaksgstr-finces%2Eicu%2Fvoluum%2Fd3abbcce-0b96-4b62-af22-6439cf16f07a%3FjobId%3D_O9JkP-XcWnS%26ft_source%3D3000134304%26ft_medium%3D3000127131&urlHash=ygi_&refId=1168c9c3-82cf-46e8-94ef-20949c8389e9&trk=public_jobs_apply-link-offsite,https://fr.linkedin.com/jobs/view/admin-customer-data-entry-work-from-home-remote-at-workathome-jobboard-2323816681?refId=1168c9c3-82cf-46e8-94ef-20949c8389e9&position=25&pageNum=7&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-19,2020-11-29,,
201.0,public administration,LinkedIn,2323822119,Administrative Data Entry Remote Work From Home Customer Service,/VJu+hWWSUKqLWeN6MGDeQ==,WorkathomeJobboard,"North Holland, Netherlands",['Government Administration'],"ABA Remote Jobs is a leading provider for work from home remote jobs We are always looking for bright minds and enthusiastic people from diverse backgrounds, who want to be part of an outstanding team, , This is an entrylevel Job and no experience is required to start making money",Full-time,https://www.linkedin.com/jobs/view/externalApply/2323822119?url=https%3A%2F%2Fmaksgstr-finces%2Eicu%2Fvoluum%2Fd3abbcce-0b96-4b62-af22-6439cf16f07a%3FjobId%3Dgg52ubfXd6NL%26ft_source%3D3000134304%26ft_medium%3D3000127131&urlHash=nVaO&refId=4198a26e-e62b-4049-98c2-1393db84b997&trk=public_jobs_apply-link-offsite,https://fr.linkedin.com/jobs/view/administrative-data-entry-remote-work-from-home-customer-service-at-workathome-jobboard-2323822119?refId=4198a26e-e62b-4049-98c2-1393db84b997&position=1&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-19,2020-11-29,,
203.0,public administration,LinkedIn,2323817603,Remote Admin Data Entry Customer Service Work From Home,UHUvtXiuTdGnSZVFMvOPXg==,WorkathomeJobboard,"North Holland, Netherlands",['Government Administration'],"ABA Remote Jobs is a leading provider for work from home remote jobs We are always looking for bright minds and enthusiastic people from diverse backgrounds, who want to be part of an outstanding team, , This is an entrylevel Job and no experience is required to start making money",Full-time,https://www.linkedin.com/jobs/view/externalApply/2323817603?url=https%3A%2F%2Fmaksgstr-finces%2Eicu%2Fvoluum%2Fd3abbcce-0b96-4b62-af22-6439cf16f07a%3FjobId%3Du2Bq1wk8sLXm%26ft_source%3D3000134304%26ft_medium%3D3000127131&urlHash=FRwi&refId=4198a26e-e62b-4049-98c2-1393db84b997&trk=public_jobs_apply-link-offsite,https://fr.linkedin.com/jobs/view/remote-admin-data-entry-customer-service-work-from-home-at-workathome-jobboard-2323817603?refId=4198a26e-e62b-4049-98c2-1393db84b997&position=3&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-19,2020-11-29,,
204.0,public administration,LinkedIn,2323819612,Administrative Customer Service Remote Data Entry Work From Home,nM08tp8zTk+ztc1t/RkRPA==,WorkathomeJobboard,"North Holland, Netherlands",['Government Administration'],"ABA Remote Jobs is a leading provider for work from home remote jobs We are always looking for bright minds and enthusiastic people from diverse backgrounds, who want to be part of an outstanding team, , This is an entrylevel Job and no experience is required to start making money",Full-time,https://www.linkedin.com/jobs/view/externalApply/2323819612?url=https%3A%2F%2Fmaksgstr-finces%2Eicu%2Fvoluum%2Fd3abbcce-0b96-4b62-af22-6439cf16f07a%3FjobId%3Dsa9PKpX_vS20%26ft_source%3D3000134304%26ft_medium%3D3000127131&urlHash=GVYB&refId=4198a26e-e62b-4049-98c2-1393db84b997&trk=public_jobs_apply-link-offsite,https://fr.linkedin.com/jobs/view/administrative-customer-service-remote-data-entry-work-from-home-at-workathome-jobboard-2323819612?refId=4198a26e-e62b-4049-98c2-1393db84b997&position=4&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-19,2020-11-29,,
208.0,public administration,LinkedIn,2306073965,Administrative Internship SQD,LtHKc6ujQQOlzQtOCJaykw==,Inalfa,"Venray, Limburg, Netherlands","['Electrical/', 'Electronic Manufacturing', 'Automotive', 'Mechanical or Industrial Engineering']","Inalfa Roof Systems designs, develops and manufactures sunroofs and openroof systems for the automotive industry We are a First Tier supplier for BMW Group, Daimler, Chrysler Group, Ford, General Motors, Volkswagen, Audi, Volvo, Citron, Chery, Geely, Hyundai Kia, Land Rover, Renault, Nissan and many others Inalfa Roof Systems Group is headquartered in Venray Limburg, close Venlo and the German border with Koln and Dusseldorf in the area, The Netherlands, and we have a global footprint with facilities in Europe, Asia and the Americas, , Enthusiastic administrative help wanted, , As Administrative Intern within Inalfas Supplier Quality Development department you will get the opportunity to develop your skills while contributing directly to operational effectiveness You will deploy and further develop your people skills as you interact within the department but also with other departments as well as suppliers, , The people with whom you interact can be based in entirely different timezones and can have full agendas To achieve your goals you will rely on your communication and interpersonal skills, , We offer a role that delivers good opportunities to learn, a friendly and informal team within a large organization with activities that add real value There will be plenty of space to learn but motivation and commitment are crucial, , , , , , , , , , On top of that you will gain insights into a dynamic fast growing, international organization in the automotive business where theres never a dull moment We work for all the top Car Manufacturers in the world and the automotive industry demands the highest quality performance, , , ,   and are core values within our company",Internship,https://www.linkedin.com/jobs/view/externalApply/2306073965?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D6a96951b8840%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddacadfcdd7bdda8dd7bddbaddfgadeadd8fdd83deccdcgfec3ddcg3e&urlHash=lHNf&refId=4198a26e-e62b-4049-98c2-1393db84b997&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/administrative-internship-sqd-at-inalfa-2306073965?refId=4198a26e-e62b-4049-98c2-1393db84b997&position=8&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-19,2020-11-29,,
210.0,public administration,LinkedIn,2323817602,Data Entry Administrative Work From Home Remote Customer Service,IbFkvEZdRq2s50c2sqAIgA==,WorkathomeJobboard,"North Holland, Netherlands",['Government Administration'],"ABA Remote Jobs is a leading provider for work from home remote jobs We are always looking for bright minds and enthusiastic people from diverse backgrounds, who want to be part of an outstanding team, , This is an entrylevel Job and no experience is required to start making money",Full-time,https://www.linkedin.com/jobs/view/externalApply/2323817602?url=https%3A%2F%2Fmaksgstr-finces%2Eicu%2Fvoluum%2Fd3abbcce-0b96-4b62-af22-6439cf16f07a%3FjobId%3Dbb0O0FQbNJq3%26ft_source%3D3000134304%26ft_medium%3D3000127131&urlHash=sgkt&refId=4198a26e-e62b-4049-98c2-1393db84b997&trk=public_jobs_apply-link-offsite,https://fr.linkedin.com/jobs/view/data-entry-administrative-work-from-home-remote-customer-service-at-workathome-jobboard-2323817602?refId=4198a26e-e62b-4049-98c2-1393db84b997&position=10&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-19,2020-11-29,,
2.0,public administration,LinkedIn,2316820154,Technical Administrative Specialist,WtFQQUDQWI0OhjIJfMnFfg==,SC Johnson,"Amsterdam, North Holland, Netherlands","['Construction', 'Industrial Automation', 'Computer Software']","SC Johnson has opportunity for a Technical Administrative Specialist based in Mijdrecht, Netherlands, , Our internal job title at SC Johnson is Sr Specialist, Business Support, , , , SC Johnson is a fifthgeneration family company built on a spirit of adventure and winning the right way We have been leading with purpose for over 130 years, building top brands such as Raid, Glade, Kiwi, OFF, Windex, Ziploc and more, in virtually every country Through these household names, we are making a positive difference to the world around us But we only succeed with the combined vitality and strength of our 13,000 people who we truly value and support in their pursuit of individual and shared goals, , , , Do you enjoy a good challenge and working in a fastpaced environment where you get to work with a regional team in one of the companys largest manufacturing site globally, , Then you should consider joining SC Johnson in Netherlands as Technical Administrative Specialist, , Reporting to the RD Director Europe, you will be responsible for supporting the PCM team engineering with technical administrative tasks PLM, lab testing and sample preparation shipment You will also be office area owner and provide support with SHE topics as well with PO creations and travels organization for the team, , Based in Mijdrecht, Netherlands youll be working in one of the most important plants for SCJ in Europe We can offer you a competitive salary plus profit share and benefits that care about the wellbeing of our people travel allowance, collective discount on Dutch health insurance, additional Cafeteria model you can choose between a lump sum payment per year or extra days for your holidays, etc The facilities in Mijdrecht include free parking, canteen, tennis court, game room and lots of local events are organized to share the team spirit among our people",Full-time,https://www.linkedin.com/jobs/view/externalApply/2316820154?url=https%3A%2F%2Fjobs%2Escjohnson%2Ecom%2Fjob%2F-%2F-%2F5362%2F18156282%3Fsource%3DLinkedIn&urlHash=JFGe&refId=1b50a571-66fc-4244-be48-a95b828240ed&trackingId=WtFQQUDQWI0OhjIJfMnFfg%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/technical-administrative-specialist-at-sc-johnson-2316820154?refId=1b50a571-66fc-4244-be48-a95b828240ed&trackingId=WtFQQUDQWI0OhjIJfMnFfg%3D%3D&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-19,2020-12-07,,
17.0,public administration,LinkedIn,2314524984,HR Solutions medewerker - administratief,gvXZqEMcM+OXJ4RFMA/baw==,Conduent,"Almere, Flevoland, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']","About Conduent, , Conduent delivers missioncritical services and solutions on behalf of businesses and governments  creating exceptional outcomes for its clients and the millions of people who count on them Through people, process and technology, Conduent solutions and services automate workflows, improve efficiencies, reduce costs and enable revenue growth Its why most Fortune 100 companies and over 500 government entities depend on Conduent every day to manage their essential interactions and move their operations forward, , Conduents differentiated services and solutions improve experiences for millions of people every day, including twothirds of all u202fu202f in the US, 11 million employees who use its , and nearly nine million people who travel through u202f daily Conduents solutions deliver exceptional outcomes for its clients including 17 billion in savings from medical bill review for workers compensation claims, up to 40 efficiency increase in HR operations, and up to 40 improvement in processing costs, while driving higher enduser satisfaction Learn more at , , , , Ben jij Nederlands en Engels sprekend en genteresseerd in Human Resources en wil je werken als klantcontact service medewerker Graag in contact met medewerkers en behulpzaam van aard Dan hebben wij een interessante uitdaging voor jou Benieuwd naar hoe je op dit gebied kan doorgroeien Lees dan snel verder, , , , , , Als HR administratief medewerker beantwoord je specifieke HR vragen, , , , , , , Als HR administratief medewerker werk je in een klein team in een dynamische werkomgeving op locatie in Almere Je werkt veel zelfstandig maar hebt ook veel contact met internationale collegas, vandaar dat een goede beheersing van de Engelse taal een must is, , Conduent heeft een prettige, informele werksfeer Daarnaast is er veel ruimte voor eigen inbreng en initiatieven Het salaris is afhankelijk van werkervaring enof opleiding, , , , Ben je enthousiast geworden na het lezen van deze vacature Solliciteer dan via onze website Contactpersoon Melvyn Guitoneau, Corporate Recruiter Staff, Management and Support Email mguitoneaueasyworxnl We ontvangen graag een Engelse CV en motivatie, , De procedure bestaat uit twee selectiegesprekken en een assessment kan onderdeel uitmaken van de sollicitatieprocedure, , , , Conduent is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, creed, religion, ancestry, national origin, age, gender identity, gender expression, sexgender, marital status, sexual orientation, physical or mental disability, medical condition, use of a guide dog or service animal, militaryveteran status, citizenship status, basis of genetic information, or any other group protected by law, , People with disabilities who need a reasonable accommodation to apply for or compete for employment with Conduent may request such accommodations by clicking on the following link, completing the accommodation request form, and submitting the request by using the Submit button at the bottom of the form For those using Google Chrome or Mozilla Firefox please download the form first click here to access or download the form You may also click here to access Conduents ADAAA Accommodation Policy",Part-time,https://www.linkedin.com/jobs/view/externalApply/2314524984?url=https%3A%2F%2Fjobs%2Econduent%2Ecom%2Fcareers%2Fjobs%2F32074%3Flang%3Den-us%26iis%3DJob%2BBoard%26iisn%3DLinkedIn&urlHash=L8qh&refId=1b50a571-66fc-4244-be48-a95b828240ed&trackingId=gvXZqEMcM%2BOXJ4RFMA%2Fbaw%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/hr-solutions-medewerker-administratief-at-conduent-2314524984?refId=1b50a571-66fc-4244-be48-a95b828240ed&trackingId=gvXZqEMcM%2BOXJ4RFMA%2Fbaw%3D%3D&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-19,2020-12-07,,
,public administration,Glassdoor,4043776591,Assistant Professor of Public Administration (0.6 - 1.0 FTE),,Radboud Universiteit,Nijmegen,Hogescholen en universiteiten,"
Assistant Professor of Public AdministrationEmployment: 0.6 - 1.0 FTEMaximum gross monthly salary: € 5,127Nijmegen School of ManagementRequired background: PhDDuration of the contract: 3 yearsApplication deadline: 20 April 2021We are looking forAs Assistant Professor of Public Administration you will have both teaching and research duties. You will develop and teach high-quality courses in the Bachelor's and Master's programmes and be responsible for the supervision of Bachelor's and Master's theses. You should hold a basic university teaching qualification or be willing to obtain such a certificate in a relatively short period of time. Furthermore, you will conduct high-quality individual/collaborative research in the field of public administration, preferably in the area of governance, steering dynamics and accountability in the setting of public service provision and you will publish your findings in high-standing journals in the domain of public administration or adjacent fields. You will play an active role in collaborative grant writing. You will develop national and international networks in your subfield and engage with societal or governmental stakeholders in your field of study. In doing so, you will further expand our research profile, enhance our portfolio of research projects, and strengthen our dissemination practices.We askYou hold, or are close to completion of, a PhD degree in Public Administration or a closely related discipline.You have Dutch and English language skills at a professional level.You have teaching experience, preferably encompassing thesis supervision, teaching of small groups, and lecturing.Your teaching activities have received good teaching evaluations.You hold a basic university teaching qualification, or are willing to obtain such a certificate during the time of your appointment at Radboud University.You have a good track record in a subfield of public administration, preferably in the field of governance and accountability in the setting of public service delivery.You have an interest in and preferably some experience with research in education or health care.You have excellent knowledge of qualitative research techniques.You have a strong research output, evidenced by several publications in international high-quality journals.You have an interest in and preferably some experience with the dissemination of research results to practitioners or societal stakeholders.You have the ambition to attract research funding and / or commissioned research.You have experience with or an interest in multidisciplinary research cooperation.Radboud University has a track record in promoting excellent female scholars to leadership positions and we therefore especially welcome applications from women who fit the above profile.We areThe Nijmegen School of Management (NSM) is an academic centre of research and higher education, focusing on institutional and managerial issues within complex organisations. There are seven disciplines within NSM: Business Administration, Public Administration, Political Science, Economics and Business Economics, Social and Political Sciences of the Environment, Human Geography, and Spatial Planning. NSM strives for a multidisciplinary approach. The educational programme is characterised by small-scale teaching and provides a stimulating learning environment with an emphasis on the development of academic skills. NSM employs 300 FTEs, 75% of whom are academics. Currently, NSM has approximately 5,000 students. NSM's research activities fall under the responsibility of the interdisciplinary Institute for Management Research (IMR). Under the motto 'Creating Knowledge for Society', IMR focuses on academic research into the development, design and effectiveness of the public and private structures that regulate, govern or manage human interactions.The Public Administration programme at Radboud University offers courses with a classic, generalist public administration core, providing students the opportunity to analyse problems and issues concerning government and governance, public policy and public sector management in an academically responsible manner. The programme recognizes the need in the public sector for generalists with a thorough training in academic skills and aims to address this by training multidisciplinary, academic professionals. The department is responsible for the development and quality of the Bachelor's and Master's courses in Public Administration, as well as for courses in the faculty's other educational programmes. The distinguishing mark of our Public Administration curriculum is that students learn to draw on theory and knowledge from constituting disciplines to contribute to problem-solving in the public interest. This multidisciplinary expertise is integrated with a focus on ethics and values in order to be able to act in the general interest in an increasingly complex world. Students are also extensively trained in research skills in order to be able to describe and explain developments in the field of public administration. Theories are covered from a comparative perspective.The Department of Public Administration is a vibrant group of junior and senior members. The department stimulates and values team science. Collegial relations are excellent and there is an attractive teaching/research load (60-40). Research covers themes such as policy analysis, governance and accountability, steering dynamics in public governance, comparative public governance, organisation behaviour, integrity, co-production, Europeanisation, public service delivery, intergovernmental cooperation, and good governance at the local, regional and national levels.Radboud UniversityWe want to get the best out of science, others and ourselves. Why? Because this is what the world around us desperately needs. Leading research and education make an indispensable contribution to a healthy, free world with equal opportunities for all. This is what unites the more than 22,000 students and 5,000 employees at Radboud University. And this requires even more talent and collaboration. You have a part to play!We offerEmployment: 0.6 - 1.0 FTE.A maximum gross monthly salary of € 5,127 based on a 38-hour working week (salary scale 11).The exact salary depends on the candidate's qualifications and amount of relevant professional experience.In addition to the salary: an 8% holiday allowance and an 8.3% end-of-year bonus.Duration of the contract: 3 years.The intended start date is 1 July 2021.You will be able to use our Dual Career and Family Care Services. Our Dual Career and Family Care Officer can assist you with family-related support, help your partner or spouse prepare for the local labour market, provide customized support in their search for employment and help your family settle in Nijmegen.Have a look at our excellent employment conditions. They include a good work-life balance (among other things because of the excellent leave arrangements), opportunities for development and a great pension scheme.Would you like more information?For more information about this vacancy, please contact:Marlies Honingh, Associate Professor of Public AdministrationEmail: m.honingh@fm.ru.nlTaco Brandsen, Professor of Public AdministraitionEmail: t.brandsen@fm.ru.nlApply directlyPlease address your application to Marlies Honingh and submit it, no later than 20 April 2021, 23:59 Amsterdam Time Zone.Your application should include the following attachments:Motivation letter.CV, including a list of working papers and publications and the names of two potential references.At least two selected published articles or working papers.The first round of interviews will take place on Monday 26 April 2021.The second round of interviews will take place on Thursday 29 April 2021.We drafted this vacancy to find and hire our new colleague ourselves. Recruitment agencies are kindly requested to refrain from responding.
As Assistant Professor of Public Administration you will have both teaching and research duties. You will develop and teach high-quality courses in the Bachelor's and Master's programmes and be responsible for the supervision of Bachelor's and Master's theses. You should hold a basic university teaching qualification or be willing to obtain such a certificate in a relatively short period of time. Furthermore, you will conduct high-quality individual/collaborative research in the field of public administration, preferably in the area of governance, steering dynamics and accountability in the setting of public service provision and you will publish your findings in high-standing journals in the domain of public administration or adjacent fields. You will play an active role in collaborative grant writing. You will develop national and international networks in your subfield and engage with societal or governmental stakeholders in your field of study. In doing so, you will further expand our research profile, enhance our portfolio of research projects, and strengthen our dissemination practices.

The Nijmegen School of Management (NSM) is an academic centre of research and higher education, focusing on institutional and managerial issues within complex organisations. There are seven disciplines within NSM: Business Administration, Public Administration, Political Science, Economics and Business Economics, Social and Political Sciences of the Environment, Human Geography, and Spatial Planning. NSM strives for a multidisciplinary approach. The educational programme is characterised by small-scale teaching and provides a stimulating learning environment with an emphasis on the development of academic skills. NSM employs 300 FTEs, 75% of whom are academics. Currently, NSM has approximately 5,000 students. NSM's research activities fall under the responsibility of the interdisciplinary Institute for Management Research (IMR). Under the motto 'Creating Knowledge for Society', IMR focuses on academic research into the development, design and effectiveness of the public and private structures that regulate, govern or manage human interactions.
The Public Administration programme at Radboud University offers courses with a classic, generalist public administration core, providing students the opportunity to analyse problems and issues concerning government and governance, public policy and public sector management in an academically responsible manner. The programme recognizes the need in the public sector for generalists with a thorough training in academic skills and aims to address this by training multidisciplinary, academic professionals. The department is responsible for the development and quality of the Bachelor's and Master's courses in Public Administration, as well as for courses in the faculty's other educational programmes. The distinguishing mark of our Public Administration curriculum is that students learn to draw on theory and knowledge from constituting disciplines to contribute to problem-solving in the public interest. This multidisciplinary expertise is integrated with a focus on ethics and values in order to be able to act in the general interest in an increasingly complex world. Students are also extensively trained in research skills in order to be able to describe and explain developments in the field of public administration. Theories are covered from a comparative perspective.The Department of Public Administration is a vibrant group of junior and senior members. The department stimulates and values team science. Collegial relations are excellent and there is an attractive teaching/research load (60-40). Research covers themes such as policy analysis, governance and accountability, steering dynamics in public governance, comparative public governance, organisation behaviour, integrity, co-production, Europeanisation, public service delivery, intergovernmental cooperation, and good governance at the local, regional and national levels.
Radboud University
The second round of interviews will take place on Thursday 29 April 2021.",,https://www.glassdoor.nl/https://www.glassdoor.nl/partner/jobListing.htm?pos=101&ao=1136006&s=58&guid=00000178b161634783d0189f1dabc1fd&src=GD_JOB_VIEW&t=SR&vt=w&cs=1_92c29525&cb=1617883653059&jobListingId=4043776591,https://www.glassdoor.nl/partner/jobListing.htm?pos=101&ao=1136006&s=58&guid=00000178b161634783d0189f1dabc1fd&src=GD_JOB_AD&t=SR&vt=w&cs=1_b7ee13b4&cb=1617883653059&jobListingId=4043776591,12d,12d,,2021-04-08,Hogeschool/universiteit,4.3
,public administration,Glassdoor,4012310424,Assistant Professor of Public Administration (0.6 - 1.0 FTE),,Accenture,Amsterdam,Consulting,"We are looking for Consultants in our Government group, focusing on the advisory and delivery of complex new IT related projects.The Government group is part of the Dutch Health & Public Services Industry within Accenture, with major leading government institutions, hospitals and health insurers. The Government group is part of our Health & Public Services Industry Group and is leading insights and innovative solutions to help public service leaders deliver better results for individuals, families and societies in a digital era.Your JobAs a Junior Consultant at Accenture you will work on challenging projects at the intersection of business and IT for the government organizations across the netherlands. We mainly work with the larger executive bodies In driven teams you will develop innovative solutions that help them become ‘high-performance’ organizations. This includes the development of the digital or IT strategy, as well as the optimization, management and security of the underlying infrastructure, applications and data. You will work with cutting edge technology or you will smartly apply proven technologies. In addition, you will have the knowledge and expertise of our global network at your disposal.Your teamOur consultants in Strategy & Consulting are changing businesses every day using deep industry insights, knowledge and innovative ideas. Positioned at the crucial intersection of business, technology and industry, we devise creative new strategies based on trends, insights and data. With an eye for competitive advantage, digital disruption, operating models and the future workforce, we take on the challenge of designing and implementing transformative business solutions, using the newest technology.Our research-based advice and situational analyses enable our clients to act with speed and confidence. Whether we're investigating complex issues or identifying new opportunities, our work always comes down to one thing: unlocking value and creating real, tangible impacts.
Your backgroundMaster’s Degree in the field of public administration/political science/information management/etc0-2 yearsof relevant working experienceAffinity with innovation and technologyFluent in Dutch and EnglishOur offerAccenture is an incredible place to work - and keep learning. By joining us, you’ll become part of a global company with a world-class brand and reputation. Besides the work we do for our clients, we’re proud of our vibrant, diverse workplace culture: we believe in openness and honesty, fairness and equality, common sense and realism. We want to get to know the real you and help you explore and grow - whatever it is you're great at. So, you will always have lots of learning opportunities (formal and informal) to improve your role-specific skills and expertise.Besides our high-profile, challenging projects and our nurturing work environment, we offer excellent employee benefits, including:A flexible transport arrangement that suits your personal situation (electric car or bicycle, flexible budget including NS business card)An expense allowanceDiscount on Accenture sharesThe possibility to work 4 x 9 hours a weekInterested?Are you ready to join Accenture for a career where you can be yourself and do what you love? Apply now and change the world around you.Questions? Connect with Josephine Sillevis Smit through j.sillevis.smit@accenture.com.",,https://www.glassdoor.nl/https://www.glassdoor.nl/partner/jobListing.htm?pos=102&ao=1044074&s=58&guid=00000178b161634783d0189f1dabc1fd&src=GD_JOB_VIEW&t=SR&vt=w&cs=1_b3969af2&cb=1617883653060&jobListingId=4012310424,https://www.glassdoor.nl/partner/jobListing.htm?pos=102&ao=1044074&s=58&guid=00000178b161634783d0189f1dabc1fd&src=GD_JOB_AD&t=SR&vt=w&cs=1_74054f5f&cb=1617883653060&jobListingId=4012310424,15d,15d,,2021-04-08,Beursgenoteerd bedrijf,3.7
