,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Language,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
10,19,database,LinkedIn,2282639560,Data Scientist,/Zsnds/DS2CohvUhFtTMrA==,Rabobank,"Utrecht, Utrecht, Netherlands",['Banking'],Analyst,"Imagine, that you are working in a team with the brightest minds on our toughest issues concerning Customer Due Diligence You are working in a stateoftheart Data Lab where you have a dedicated data cluster with all the open source tools at your disposal You create knowledge and information out of billions of structured and unstructured records of transactions, clicks, documents or web data If you are interested in solving complex puzzles and like to add value to our clients by making data and analytics work, read on, , , , As a Data Scientist you develop the intelligence and analyses that gives Rabobank the leading edge on banking in the Netherlands , , , , , Collaboration is at the heart of everything we do Our Data Science  Business Consulting team works together to support the whole organisation with analytical solutions With you as a Data Scientist, the team consists of 45 colleagues in a variety of roles, including Data Scientists, Data Engineers, Platform Engineers and Consultants, , Joop, Data Scientist , , Rick, Data Scientist  , , , , Abstract thinking, creativity, strong analytical and quantitative skills are essential for the role of Data Scientist within our team Hence it is important that you meet the following characteristics, , , , , You might already be aware that Rabobank is a financial services provider for 85 million customers in 40 countries But did you know that we aim to contribute to real change with our Growing a Better World Together mission We do so in countless ways, such as, , , , , Do you want to invest in your skills as a Data Scientist We would love to help you achieve this goal by focusing firmly on your growth, development, and investing in an environment where you keep learning every day Our professionals will be there to share their valuable knowledge with you We give you the space to innovate and initiate In this way, we offer you numerous opportunities to help you grow and excel as a professional Based on a 36hour working week, you can also expect, , , , , Are you the person were looking for Are you ready to join Rabobank as a Data Scientist and to make a difference to yourself, our customers and to society We look forward to receiving your application for this vacancy",Full-time,https://www.linkedin.com/jobs/view/externalApply/2282639560?url=https%3A%2F%2Frabobank%2Ejobs%2Fen%2Fjob%2Fdata-scientist%2FJR_00029641%2F%3Futm_source%3Dlinkedin%26utm_medium%3Djob_slot%26utm_content%3DJR_00029641%23application-procedure&urlHash=fXww&refId=3ccec2ad-cf42-4b57-9e1b-9400a75ad302&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/data-scientist-at-rabobank-2282639560?refId=3ccec2ad-cf42-4b57-9e1b-9400a75ad302&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
11,20,database,LinkedIn,1981162569,Data Scientist [Rotterdam],jcefAp0iSNOq9YR9AXgo0A==,Crunch Analytics,"Rotterdam, South Holland, Netherlands","['Computer Software', 'Information Technology and Services', 'Food Production']",Engineering,"Eager to drive datacentric projects that apply the latest in data science, machine learning  artificial intelligence Embrace challenging projects, mainly within the agrifood sector Assist a client in discovering the value hidden within gathered data and help craft a system that augments human decisionmaking or automates such decisionmaking",Full-time,https://www.linkedin.com/jobs/view/externalApply/1981162569?url=https%3A%2F%2Fwww%2Ecrunchanalytics%2Ebe%2Fjoin-us%2Fdata-scientist-horticulture&urlHash=ZFSO&refId=3ccec2ad-cf42-4b57-9e1b-9400a75ad302&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/data-scientist-rotterdam-at-crunch-analytics-1981162569?refId=3ccec2ad-cf42-4b57-9e1b-9400a75ad302&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
12,22,database,LinkedIn,1878165095,Data Scientist of Search,xycxiqhxTPqxuY/faCecfA==,Huawei,"Amsterdam, North Holland, Netherlands","['Research', 'Semiconductors']",Engineering,"Huawei Search Team will leverage the best talent and infrastructure to build an industryleading Cloud Search product that will allow Huawei mobile phone users to search over all their queries with bestinindustry with advanced user experiences, such as intention recognition, that would tremendously increase their experience Our mission will be accomplished through utilizing advanced technologies to ensure knowledge data discovery and extraction, create intelligent experience, and design a robust data storing, indexing and querying architecture",Full-time,https://www.linkedin.com/jobs/view/externalApply/1878165095?url=https%3A%2F%2Fcandidate%2Ecvwarehouse%2Ecom%2FApplicationForm%2Easpx%3Fjobid%3D186330%26company%3Donlinesubscription2016%26channel%3DLinkedInV2%26lang%3Den-US&urlHash=e8bP&refId=3ccec2ad-cf42-4b57-9e1b-9400a75ad302&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/data-scientist-of-search-at-huawei-1878165095?refId=3ccec2ad-cf42-4b57-9e1b-9400a75ad302&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
13,24,database,LinkedIn,2319668460,Database Engineer,jd7rGbRpSGuJTA/1VCGPgQ==,Textkernel  Machine Intelligence for People and Jobs,"Amsterdam, North Holland, Netherlands","['Computer Software', 'Information Technology and Services']",Information Technology,"Are you a Database Engineer looking to join a growing, fun, and challenging Tech company, which specializes in Artificial Intelligence AI, , Have you got what it takes to work with fastgrowing databases that need to be highly available If yes, we are currently looking to grow the team with someone who has at least 3 years of experience in the administration of a relational database, , Our SaaS solutions for semantic search and document understanding are being used internationally by thousands of users, and their 247 availability and integrity are crucial to our business and reputation We need your experience and enthusiasm to help us operate, standardize, and optimize our infrastructure",Full-time,https://www.linkedin.com/jobs/view/externalApply/2319668460?url=https%3A%2F%2Ftextkernel%2Ebamboohr%2Ecom%2Fjobs%2Fview%2Ephp%3Fid%3D44&urlHash=XdjP&refId=3ccec2ad-cf42-4b57-9e1b-9400a75ad302&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/database-engineer-at-textkernel-machine-intelligence-for-people-and-jobs-2319668460?refId=3ccec2ad-cf42-4b57-9e1b-9400a75ad302&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
14,26,database,LinkedIn,2280181579,Supra Database Consultant,EvuZn8GcQtKgL1g5zf0wVQ==,Gazelle Global,"Amsterdam, North Holland, Netherlands",['Information Technology and Services'],Information Technology,"FULLY REMOTE ROLE FROM ANYWHERE WORLDWIDE, , DBA experience on Cincom Supra DBMS, Strong knowledge and Hands on experience of Supra  PDM, RDM and Mantis environments",Contract,,https://nl.linkedin.com/jobs/view/supra-database-consultant-at-gazelle-global-2280181579?refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&position=1&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
15,27,database,LinkedIn,2313246088,QA Engineer,xMR4lxtPTOSYQnOeBzpZiQ==,SALTO Keys as a Service,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Quality Assurance,"Are you looking for an opportunity to contribute to a large scale, complex product and see realtime impact of your work on hundreds of thousands of users worldwide Then look no further At Salto KS were building the future of access control, and were looking for you Help us win the battle against mechanical keys ",Full-time,https://www.linkedin.com/jobs/view/externalApply/2313246088?url=https%3A%2F%2Fjobs%2Esaltoks%2Ecom%2Fqa-engineer-1%2Fen%2Fapply%3F%26step%3D1&urlHash=yUPD&refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/qa-engineer-at-salto-keys-as-a-service-2313246088?refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&position=2&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
16,28,database,LinkedIn,2313239783,Data Engineer / Technical Coordinator,f+4YJVQBQymXaLhhVVQoSg==,Dun  Bradstreet,"Rotterdam, South Holland, Netherlands",['Information Technology and Services'],Analyst,"Why We Work at Dun  Bradstreet,  Life here at Dun  Bradstreet is changing  for the better With almost two centuries of experience and a new modern vibe, work at DB has never been more exhilarating Our purpose is to grow the most valuable relationships in business by uncovering truth and meaning in data Were wildly passionate about our purpose, and it has us evolving everything we do  from how we engage with our customers to how we energize one another So if you thrive in a fluid, agile culture but want the solidity of a storied and commanding brand, come join us",Full-time,https://www.linkedin.com/jobs/view/externalApply/2313239783?url=https%3A%2F%2Fdnb%2Ewd1%2Emyworkdayjobs%2Ecom%2Fen-US%2FCareers%2Fjob%2FRotterdam-Netherlands%2FTechnical-Coordinator_R-07109&urlHash=eHEe&refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/data-engineer-technical-coordinator-at-dun-bradstreet-2313239783?refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&position=3&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
17,31,database,LinkedIn,2261239080,Data Modeller/Analyst,2ZOv83vdRM2sw+MzDRnTWA==,ING Nederland,"Amsterdam, North Holland, Netherlands","['Banking', 'Financial Services']",Information Technology,"ING is looking to recruit a Data ModellerAnalyst within the Chief Data Management Office CDMO Office, , Your work environment The Global Data Area team is a newly formed head office function within the CDMO Office and is responsible for activities that support effective data management at ING The Global Data Area team is responsible for running the Data Definition Process DDP following an agile way of working The Goal of the process is to govern the creation, usage and adoption of ING Esperanto ING Esperanto is the globally standardised set of business terms and definitions to realise a common understanding and uniformity of business terms across ING and to make it possible to exchange data between data lakes, in a uniform and industrialised way The last is realised by creating the Esperanto logical and physical data models and exchange structures, , , , The Data ModellerAnalyst will drive, define, develop and maintain the ING Esperanto Business terms and logical and physical data models You will be part of multidisciplinary squads formed around business initiatives, , Key responsibilities, , , , You are pragmatic, structured, problemsolving and qualitydriven, yet have an eye for data management and standardisation in a complex organisation You master the principles of modeldriven data logistics and are able to practice these You are comfortable working in an international context and shared development teams of modellers You have outstanding social skills and can communicate effectively Collaboration and facilitation skills are key in this role and accelerate in planning and organisational skills You are transparent and flexible and able to act at the operational and tactical level, , , , , , Desired, , , , Required competences",Full-time,https://www.linkedin.com/jobs/view/externalApply/2261239080?url=https%3A%2F%2Fwww%2Eing%2Ejobs%2Fnederland%2Fvacatures%2Fvacature%2FData-ModellerAnalyst-2%2Ehtm%3Forg%3Dsearchresult%26Src%3DLinkedIn&urlHash=FaIA&refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/data-modeller-analyst-at-ing-nederland-2261239080?refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&position=6&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
18,34,database,LinkedIn,2213507538,Data Steward,PyxVOarPQO26HPRpjQBNpA==,Euretos,"Houten, Utrecht, Netherlands",['Biotechnology'],Information Technology,"Data Steward, , Would you like to get involved at the forefront of applying AI  big data technology in life sciences research and work with the worlds leading pharma, biotech and research institutions If you have a life sciences background and want to play a key role in data management and integration, please read on",Full-time,,https://nl.linkedin.com/jobs/view/data-steward-at-euretos-2213507538?refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&position=9&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
19,35,database,LinkedIn,2151225729,Junior data engineer,qxYTLYksQp+KZWLo8ATYkA==,ScanmarQED,"Houten, Utrecht, Netherlands","['Information Technology and Services', 'Computer Software', 'Market Research']",Consulting,"What will you be doing, Dashboard and navigation Ux, Develop generic Scalable products, Building enhancements for current applications, Development of new products adhoc project teams",Full-time,,https://nl.linkedin.com/jobs/view/junior-data-engineer-at-scanmarqed-2151225729?refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20,36,database,LinkedIn,2180216909,Big Data Operations Engineer,fK3ZiZ8MTtmmw/Af53/Rmw==,Optiver,"Amsterdam, North Holland, Netherlands",['Capital Markets'],Information Technology,"Optiver is a leading trading firm driven by technology with over one thousand employees globally We pioneer our own trading strategies and systems using clean code and sophisticated technology, running a global network with thousands of highperformance lowlatency applications that solve problems in nanoseconds",Full-time,https://www.linkedin.com/jobs/view/externalApply/2180216909?url=https%3A%2F%2Fgrnh%2Ese%2F381b5af31us&urlHash=4sQg&refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/big-data-operations-engineer-at-optiver-2180216909?refId=1576fdb5-11d8-449e-abbf-d2a15b201f0b&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,3 days ago,3 days ago,2020-11-28,2020-11-30,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
