,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Language,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
23,190,renting and other business support,LinkedIn,2253857043,Account Manager Consumer Related Business,k2N86COJTQizyC1rGU3LiQ==,Allegion,"Veenendaal, Utrecht, Netherlands","['Electrical/', 'Electronic Manufacturing']",Sales,"Creating Peace of Mind by Pioneering Safety and SecurityAt Allegion, we help keep the people you know and love safe and secure where they live, work and visit With more than 30 brands, 11,000 employees globally and products sold in 130 countries, we specialize in security around the doorway and beyondDoelstellingHet onderhouden en optimaliseren van onze omzet binnen consument gerelateerde afzetkanalen Dit betekent de DIY business alsmede de online kanalen en retail business Het zo breed mogelijk wegzetten van de AXA producten door niet op het losse product te focussen maar op het totaal conceptPlaats in de organisatieRapporteert aan de Salesmanager consumer related business en hebt nauw contact met de medewerkers van Customer ServiceHet realiseren van de omzet en margedoelstellingen bij de toegewezen klantenHat nauw contact houden en tijdig informeren van de salesmanager bij ontwikkelingen en kansenbedreigingen in de marktBepalen van schappenplannen in overleg met salesmanagerHet zoeken en benaderen van potentiele nieuwe klantenHet upgraden van bestaande schappenplannen waar mogelijkOpleiding en competentiesOpleiding en ervaringMBO commercile of richting of vergelijkbaar werk en denkniveauWerkervaring in een commercile enof technische sales functie in een businesstobusiness omgevingAllegion is committed to building and maintaining a diverse and inclusive workplace Together, we embrace all differences and similarities among colleagues, as well as the differences and similarities within the relationships that we foster with customers, suppliers and the communities where we live and work Whatever your background, experience, race, color, national origin, religion, age, gender, gender identity, disability status, sexual orientation, protected veteran status, or any other characteristic protected by law, we will make sure that you have every opportunity to impress us in your application and the opportunity to give your best at work, not because were required to, but because its the right thing to do We are also committed to providing accommodations for persons with disabilities If for any reason you cannot apply through our career site and require an accommodation or assistance, please Allegion plc, 2020  Block D, Iveagh Court, Harcourt Road, Dublin 2, Co Dublin, IrelandREGISTERED IN IRELAND WITH LIMITED LIABILITY REGISTERED NUMBER 527370Allegion is an equal opportunity and affirmative action employerPrivacy Policy",Full-time,https://www.linkedin.com/jobs/view/externalApply/2253857043?url=https%3A%2F%2Fallegion%2Ewd5%2Emyworkdayjobs%2Ecom%2Fen-US%2Fcareers%2Fjob%2FVeenendaal-NL%2FAccount-Manager-Consumer-Related-Business_JR90228%3Fsource%3Dlinkedin&urlHash=IT0s&refId=3522c071-8b97-4cd1-a496-c2b5675f120a&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/account-manager-consumer-related-business-at-allegion-2253857043?refId=3522c071-8b97-4cd1-a496-c2b5675f120a&position=15&pageNum=7&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
24,198,renting and other business support,LinkedIn,2186369255,Internship Finance - Business Partnering,myitVzwOQ4GSnfU4hJPMjA==,Unilever,"Rotterdam, South Holland, Netherlands","['Consumer Goods', 'Food & Beverages', 'Food Production']",Education,"During this internship you are part of one of the Finance teams, where you will act as a business partner in the organizationYou will learn how to support the business from a financial perspective and help your colleagues and other stakeholders to drive performance",Full-time,https://www.linkedin.com/jobs/view/externalApply/2186369255?url=https%3A%2F%2Fcareers%2Eunilever%2Ecom%2Fnl%2Fen%2Fjob%2FR-05899%2FInternship-Finance---Business-Partnering%3Flever-source%3DLinkedInJobs&urlHash=qWN4&refId=3522c071-8b97-4cd1-a496-c2b5675f120a&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/internship-finance-business-partnering-at-unilever-2186369255?refId=3522c071-8b97-4cd1-a496-c2b5675f120a&position=23&pageNum=7&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,en,P,0.6512915129151291,0.34870848708487084,0.466789667896679,0.5313653136531366,Mixed Gender,Mixed Age
25,209,renting and other business support,LinkedIn,2271142116,Senior FP&A analyst - EMEA - transforming complex data into business insights,LlO8O41uS2+2Yla7VPfTxg==,LEMON searchconnection,"De Meern, Utrecht, Netherlands","['Computer Hardware', 'Computer Software', 'Business Supplies and Equipment']",Finance,"We are looking for an ambitious and energetic Senior FPA Analyst to join the European Suzohapp Finance team You report to the Global Director FPA, based in Italy, with a dotted line to the VP Finance EMEA CFO This is a highly visible position, where you have to be comfortable interfacing and presenting to executive leadership team, as well as Vertical business leaders worldwide You work closely and cooperatively with European, Sales, Product Development, Operations and Finance Teams, especially the EMEA Business Controller, Site Controllers  Corporate Accountant",Full-time,,https://nl.linkedin.com/jobs/view/senior-fp-a-analyst-emea-transforming-complex-data-into-business-insights-at-lemon-search-connection-2271142116?refId=4fa2c325-e314-4ede-b029-141481763e48&position=9&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
26,217,renting and other business support,LinkedIn,2226353796,Internship: Supply Chain third party business,a38ZxINUQlucUny3m0A8Hg==,Philips,"Eindhoven, North Brabant, Netherlands",['Hospital & Health Care'],Management,"Duration 69 monthStaring Date FebruaryDuration 6 monthsIn this internship, you have the opportunity to contribute to optimize financial business processes and support project management activities  You will maintain and improve the data Knowledge Management platform After this internship, you will have a good understanding of financial business processes and the European EUMDR law Both will have an impact on the integral business of Philips Healthtech It will also help you develop stakeholder management and change management skills and expose you to Philips suppliers",Full-time,https://www.linkedin.com/jobs/view/externalApply/2226353796?url=https%3A%2F%2Fphilips%2Ewd3%2Emyworkdayjobs%2Ecom%2Fjobs-and-careers%2Fjob%2FEindhoven%2FInternship--Supply-Chain-third-party-business_377130%2F%3Fsource%3DLinkedin%26source%3DLinkedin&urlHash=TBLA&refId=4fa2c325-e314-4ede-b029-141481763e48&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/internship-supply-chain-third-party-business-at-philips-2226353796?refId=4fa2c325-e314-4ede-b029-141481763e48&position=17&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
27,218,renting and other business support,LinkedIn,2288365530,Volunteer Technology and Business Experts to Help Social Entrepreneurs for Ashoka Changemakers United Africa - VIRTUAL with Ashoka - Africa Diamond,raW/GWBtQ1WnF4E64alZKw==,Ashoka,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Nonprofit Organization Management', 'Financial Services']",Consulting,"This is an opportunity to work with an Ashoka StaffThis is an unpaid, volunteer opportunityAbout The Affiliated OrganizationOver the last three decades, Ashoka has played a key role in developing the field of social entrepreneurship and has selected and supported over 3,600 leading social entrepreneurs who are advancing systemic change across sectors and countries Together they have contributed to nurturing a growing citizen sector, building bridges to the business and the public sectors, and seeding a global movement of changemakers Every Ashoka Fellow is part of a larger mosaic of solutions that points toward a new paradigm for their field Being at the center of this network provides Ashoka with a deep understanding of the underlying trends and key levers of social change and helps identify where interventions are most needed in societySince 1990, the Ashoka network in Africa has yielded some valuable insights about systemschanging solutions to improve social and economic outcomes on the continent Some recent partnerships have focused on tapping our network to reveal patterns and innovations in nourishment and nutrition in agriculture Gates Foundation, youth livelihoods and leadership The MasterCard Foundation, changemaking education Oxford University Press, Frey Charitable Foundation, Rockefeller Foundation, and the environment and sustainability Cartier Charitable Foundation At the core of every innovation is an African who saw a gap and entrepreneured a solution Thats why, in addition to finding and supporting leading social entrepreneurs and identifying patterns in social innovation, Ashoka Africa builds partnerships focused on supporting emerging changemakers and playing a critical role in convening the collaborative ecosystems that will ensure Africa is a place where everyone works together to methodically shift social systemsFor more information, please visit httpswwwashokaorgenuseventchangemakersunitedafricaChangemakers United is a collective effort to support social innovators at the forefront of the Covid19 crisis We have selected and supported the innovative solutions of 16 social entrepreneurs from the Ashoka Africa network These leading social entrepreneurs  13 Ashoka Fellows and 3 Young Changemakers  from across Africa are focused on solving challenges related to the various aspects of the crisis healthcare, economic resilience, protection of vulnerable groups, access to education or fake news Our support is threefold All of our 16 social entrepreneurs require digital expertise in scaling up their solutions Most of these needs focus on setting up online platforms, creating and managing databases, and developing websites As a result, we are looking for digital experts with skillsets in coding and programming to join the Ashoka Changemakers United program as Probono experts The role of Probono Experts would be to provide specific strategic andor handson support that will help accelerate the social innovators impact We estimate that most of the digital projects would require 4  5 hours of volunteered time and effort over the next four months We are also looking for those experienced in these fieldsEstimated hours required per week 20 minutes per Week, 4 to 5 hours in total over 3 monthsThe estimated duration of the project is 13 monthsThis position is VirtualEnglish FrenchLinkedin for Good Volunteering",Volunteer,https://www.linkedin.com/jobs/view/externalApply/2288365530?url=https%3A%2F%2Fwww%2Etfaforms%2Ecom%2F346867%3Ftfa_4%3Da1I1W00000J580nUAB&urlHash=WPBd&refId=4fa2c325-e314-4ede-b029-141481763e48&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/volunteer-technology-and-business-experts-to-help-social-entrepreneurs-for-ashoka-changemakers-united-africa-virtual-with-ashoka-africa-diamond-at-ashoka-2288365530?refId=4fa2c325-e314-4ede-b029-141481763e48&position=18&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
28,230,renting and other business support,LinkedIn,2305935708,SAP Business One Support Specialist,MauzKKPgR3SJryMtgHBkZg==,IT recruitment company,"Groningen, Groningen, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']",Information Technology,"FunctieSAP Business One Support SpecialistAanvraagnummer91281ExpertiseSAP B1, SQLRegioDelfzijl of TerneuzenStartdatumASAPDuurVast dienstverbandWerkzaamhedenFor our client we are looking for a SAP Business One Support Specialist The organisation is a multinational company in the oleochemical  refining business In the Netherlands they have two locations, Delfzijl and Terneuzen, both of which could be the base location of this position You will provide local European support functional in SAP B1 product and services and will be covering sites in Europa using The Netherlands as baseline to understand the functional standards before supporting Barbastro and Livorno Thereafter to support sites in Barcelona, Castellon, Cartagena, Ferrol and Milan on continuous improvementsTo manage various aspects of the IT SAP Projects with minimum supervision, those include but not limited to Identify continual improvement of processes and procedures thru established projects and across Europe entitiesAssist the SAP B1 HQ team in Singapore on 90 daily support to users in the company and 10 upgrading, enhancement and maintenanceSupport and Conduct user acceptance test and training on existing and new processes and features on project implementationCoordinate with SAP B1 vendors and other IT teams for the configuration, maintenance and support of SAP B1 uses when neededParticipate on cross functional modules with endusers to solve business issues on SAPAssist in coordinating with various parties on SAP project rollouts, patches, upgrades and data migrationImplement customizations, inhouse application, enhancements or addons with deep understanding of SAP B1 process and functionality Experience in creation of forms and reportsUnderstand SAP B1 Functional modules sales, purchase, admin, finance and production modules wellTo comply with the SAP B1 standards and company business processes rules and to perform related duties as needed Others Work with other Europe Regional Support LeadManager to support SAP B1 operational issues as well as any other SAP B1 duties assigned by the SupervisorBachelor degree Master degree good to have but not necessaryFunctional Experience in supporting SAP B1 with admin, finance, sales, purchasing, inventory and production modulesTechnical Experience in creation of SAP B1 reports Crystal report and PLD, SAP query and SAP B1 SQL notification Experiences or exposures with interfaces to SAP B1 addons such as productions, weighbridges and different external modules and master databases will be a plus3 years SAP B1 experiences, with 30 SAP B1 Functional and 70 SAP B1 Technical HQ SG will complement the major functional standardsProject Management Experience in managing and implementing SAP B1 project will be a plusCommunicating language English mandatory Dutch language an added advantageCompetences handson, analytical skills, accurate, structured way of working, team player, result oriented and organizational sensitivity",Full-time,https://www.linkedin.com/jobs/view/externalApply/2305935708?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D303da10fa5e6%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfdddcddgedddaadcbadfgddfaddggadaaadffddb3aebcdcafec3ddcg3e&urlHash=3kTu&refId=481f5211-3571-43fb-ab68-84e82c87f9ef&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/sap-business-one-support-specialist-at-it-recruitment-company-2305935708?refId=481f5211-3571-43fb-ab68-84e82c87f9ef&position=5&pageNum=9&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
29,238,renting and other business support,LinkedIn,2284833394,"Product Marketing Manager, TEM - Semiconductor Business Unit",uNs1MKELReyddWpi8uzizA==,Thermo Fisher Scientific,"Eindhoven, North Brabant, Netherlands","['Pharmaceuticals', 'Biotechnology']",Other,"LocationDivision Specific InformationThe Semiconductor Business Unit provides solutions for customers in pathfinding, yield learning, and failure analysis of semiconductor processes and manufacturing As a member of this team you will work with companies on the leading edge of semiconductor innovation as they develop and characterize the processes that will lead to the technologies of tomorrow You will collaborate closely with customers and other internal Thermo Fisher groups, such as sales, finance, and RD, to drive revenue and develop roadmaps for future productsThe Product Marketing Manager for Transmission Electron Microscopy TEM in the Semiconductor business unit is responsible for driving revenue and profitability of TEM products They will use an intimate knowledge of customer use cases to deliver impactful solutions and develop uniquely differentiated product offeringsThe successful candidate will possess the following combination of education and experienceThis position is ideal for a candidate with indepth experience in product marketing of capital equipment in the semiconductor industry The successful candidate wants to be involved with a dynamic team and exposed to a constant variety of complex customer and engineering issuesThermo Fisher Scientific Inc is the world leader in serving science, with annual revenue exceeding 25 billion Our Mission is to enable our customers to make the world healthier, cleaner and safer Whether our customers are accelerating life sciences research, solving complex analytical challenges, improving patient diagnostics and therapies or increasing productivity in their laboratories, we are here to support them Our global team of more than 75,000 colleagues delivers an unrivaled combination of innovative technologies, purchasing convenience and pharmaceutical services through our industryleading brands, including Thermo Scientific, Applied Biosystems, Invitrogen, Fisher Scientific, Unity Lab Services and Patheon For more information, please visit wwwthermofishercom",Full-time,https://www.linkedin.com/jobs/view/externalApply/2284833394?url=https%3A%2F%2Fthermofisher%2Econtacthr%2Ecom%2F78193154%3FrefId%3D34jd24&urlHash=md2u&refId=481f5211-3571-43fb-ab68-84e82c87f9ef&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/product-marketing-manager-tem-semiconductor-business-unit-at-thermo-fisher-scientific-2284833394?refId=481f5211-3571-43fb-ab68-84e82c87f9ef&position=13&pageNum=9&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
30,255,renting and other business support,LinkedIn,2315380142,Business law Tutor Jobs Ikeja - Ede,ayuVRB3kTOOeJu8DjbC+Uw==,Superprof,"Ede, Gelderland, Netherlands","['Information Technology and Services', 'Computer Software', 'Automotive']",Education,"Company ProfileSuperprof is the worldss leader in private tutoring and dedicated to connecting those who want to learn and those who want to teach Our knowledgesharing platform allows tutors and students to find each other easily and in total confidenceSuperprof was born in Paris, France in August 2013 and has since expanded around the world to 28 countries httpswwwsuperprofngsuperprofintheworldhtml Seven million people used Superprof in 2018 and we boast over 5 million registered tutors, teachers, mentors, and trainers worldwide, in more than 1000 subjects music guitar, piano, etc, languages, sports golf, sports coach, swimming, etc and school subjects Maths, French, Philosophy, etcSuperprof, Nigerias 1 tutoring network, is offering you the chance to become a private Business law tutor in IkejaTutoring is the ideal job for students, graduates, those who want to be selfemployed, or anyone wanting to earn extra money during the evenings or weekendsWith Superprof, you can set your own rates, work from home, tutor online, and connect with thousands of potential studentsSuperprof is looking for motivated and passionate people from across the UK both with tutoring experience and without to teach in 1000 subjects including school support, academia, languages, music, sports, arts, hobbiesCreate as many tutor ads as you like for different subjects and disciplines Join the Superprof team by applying here and start offering private tuition to students near you, at any level and any ageAdvantages",Full-time,https://www.linkedin.com/jobs/view/externalApply/2315380142?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D621e8ccb8f9b%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddacddeeddfaadbbdd8gaddaaddgadeadd8fada3de7cacefec3ddcg3e&urlHash=05BD&refId=8128dca2-2a13-4373-9c20-3ef5df861dcf&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/business-law-tutor-jobs-ikeja-ede-at-superprof-2315380142?refId=8128dca2-2a13-4373-9c20-3ef5df861dcf&position=5&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,en,P,0.6512915129151291,0.34870848708487084,0.466789667896679,0.5313653136531366,Mixed Gender,Mixed Age
31,264,renting and other business support,LinkedIn,2315400534,Business law Tutor Jobs Oshodi/isolo,1bUX5NCgQ+CNCH4P8BcbAw==,Superprof,"Ede, Gelderland, Netherlands","['Information Technology and Services', 'Computer Software', 'Automotive']",Education,"Company ProfileSuperprof is the worldss leader in private tutoring and dedicated to connecting those who want to learn and those who want to teach Our knowledgesharing platform allows tutors and students to find each other easily and in total confidenceSuperprof was born in Paris, France in August 2013 and has since expanded around the world to 28 countries httpswwwsuperprofngsuperprofintheworldhtml Seven million people used Superprof in 2018 and we boast over 5 million registered tutors, teachers, mentors, and trainers worldwide, in more than 1000 subjects music guitar, piano, etc, languages, sports golf, sports coach, swimming, etc and school subjects Maths, French, Philosophy, etcSuperprof, Nigerias 1 tutoring network, is offering you the chance to become a private Business law tutor in OshodiisoloTutoring is the ideal job for students, graduates, those who want to be selfemployed, or anyone wanting to earn extra money during the evenings or weekendsWith Superprof, you can set your own rates, work from home, tutor online, and connect with thousands of potential studentsSuperprof is looking for motivated and passionate people from across the UK both with tutoring experience and without to teach in 1000 subjects including school support, academia, languages, music, sports, arts, hobbiesCreate as many tutor ads as you like for different subjects and disciplines Join the Superprof team by applying here and start offering private tuition to students near you, at any level and any ageAdvantages",Full-time,https://www.linkedin.com/jobs/view/externalApply/2315400534?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D9179ed250a9b%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfdd7cddfedd9add7badbgadcaddegddbaddgfadf3de7cacefec3ddcg3e&urlHash=XG7y&refId=8128dca2-2a13-4373-9c20-3ef5df861dcf&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/business-law-tutor-jobs-oshodi-isolo-at-superprof-2315400534?refId=8128dca2-2a13-4373-9c20-3ef5df861dcf&position=14&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,en,P,0.6512915129151291,0.34870848708487084,0.466789667896679,0.5313653136531366,Mixed Gender,Mixed Age
32,268,renting and other business support,LinkedIn,2315401483,Business law Tutor Jobs Abuja municipal - Ede,vGOrp2GZQSqdV/xZ64yNEw==,Superprof,"Ede, Gelderland, Netherlands","['Information Technology and Services', 'Computer Software', 'Automotive']",Education,"Company ProfileSuperprof is the worldss leader in private tutoring and dedicated to connecting those who want to learn and those who want to teach Our knowledgesharing platform allows tutors and students to find each other easily and in total confidenceSuperprof was born in Paris, France in August 2013 and has since expanded around the world to 28 countries httpswwwsuperprofngsuperprofintheworldhtml Seven million people used Superprof in 2018 and we boast over 5 million registered tutors, teachers, mentors, and trainers worldwide, in more than 1000 subjects music guitar, piano, etc, languages, sports golf, sports coach, swimming, etc and school subjects Maths, French, Philosophy, etcSuperprof, Nigerias 1 tutoring network, is offering you the chance to become a private Business law tutor in Abuja municipalTutoring is the ideal job for students, graduates, those who want to be selfemployed, or anyone wanting to earn extra money during the evenings or weekendsWith Superprof, you can set your own rates, work from home, tutor online, and connect with thousands of potential studentsSuperprof is looking for motivated and passionate people from across the UK both with tutoring experience and without to teach in 1000 subjects including school support, academia, languages, music, sports, arts, hobbiesCreate as many tutor ads as you like for different subjects and disciplines Join the Superprof team by applying here and start offering private tuition to students near you, at any level and any ageAdvantages",Full-time,https://www.linkedin.com/jobs/view/externalApply/2315401483?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D91068d651db5%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfdd7cddfeddgaddabdd8gadcaddagddbaddffadc3aeecdcbfec3ddcg3e&urlHash=i8-r&refId=8128dca2-2a13-4373-9c20-3ef5df861dcf&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/business-law-tutor-jobs-abuja-municipal-ede-at-superprof-2315401483?refId=8128dca2-2a13-4373-9c20-3ef5df861dcf&position=18&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,en,P,0.6512915129151291,0.34870848708487084,0.466789667896679,0.5313653136531366,Mixed Gender,Mixed Age
33,274,renting and other business support,LinkedIn,2315312936,Business law Tutor Jobs Ibadan - Ede,uRoCrI/xR5ekTjdDrxzJwg==,Superprof,"Ede, Gelderland, Netherlands","['Information Technology and Services', 'Computer Software', 'Automotive']",Education,"Company ProfileSuperprof is the worldss leader in private tutoring and dedicated to connecting those who want to learn and those who want to teach Our knowledgesharing platform allows tutors and students to find each other easily and in total confidenceSuperprof was born in Paris, France in August 2013 and has since expanded around the world to 28 countries httpswwwsuperprofngsuperprofintheworldhtml Seven million people used Superprof in 2018 and we boast over 5 million registered tutors, teachers, mentors, and trainers worldwide, in more than 1000 subjects music guitar, piano, etc, languages, sports golf, sports coach, swimming, etc and school subjects Maths, French, Philosophy, etcSuperprof, Nigerias 1 tutoring network, is offering you the chance to become a private Business law tutor in IbadanTutoring is the ideal job for students, graduates, those who want to be selfemployed, or anyone wanting to earn extra money during the evenings or weekendsWith Superprof, you can set your own rates, work from home, tutor online, and connect with thousands of potential studentsSuperprof is looking for motivated and passionate people from across the UK both with tutoring experience and without to teach in 1000 subjects including school support, academia, languages, music, sports, arts, hobbiesCreate as many tutor ads as you like for different subjects and disciplines Join the Superprof team by applying here and start offering private tuition to students near you, at any level and any ageAdvantages",Full-time,https://www.linkedin.com/jobs/view/externalApply/2315312936?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D0bc5f76a2d71%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddgcadeaaddeddbcadafdd9addagadfaddefadc3de9cdcffec3ddcg3e&urlHash=_NHh&refId=8128dca2-2a13-4373-9c20-3ef5df861dcf&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/business-law-tutor-jobs-ibadan-ede-at-superprof-2315312936?refId=8128dca2-2a13-4373-9c20-3ef5df861dcf&position=24&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,en,P,0.6512915129151291,0.34870848708487084,0.466789667896679,0.5313653136531366,Mixed Gender,Mixed Age
34,279,renting and other business support,LinkedIn,2315392106,Business law Tutor Jobs Ajeromi ifelodun - Ede,gcMjB9EwTIWRuKznjXS8TA==,Superprof,"Ede, Gelderland, Netherlands","['Information Technology and Services', 'Computer Software', 'Automotive']",Education,"Company ProfileSuperprof is the worldss leader in private tutoring and dedicated to connecting those who want to learn and those who want to teach Our knowledgesharing platform allows tutors and students to find each other easily and in total confidenceSuperprof was born in Paris, France in August 2013 and has since expanded around the world to 28 countries httpswwwsuperprofngsuperprofintheworldhtml Seven million people used Superprof in 2018 and we boast over 5 million registered tutors, teachers, mentors, and trainers worldwide, in more than 1000 subjects music guitar, piano, etc, languages, sports golf, sports coach, swimming, etc and school subjects Maths, French, Philosophy, etcSuperprof, Nigerias 1 tutoring network, is offering you the chance to become a private Business law tutor in Ajeromi ifelodunTutoring is the ideal job for students, graduates, those who want to be selfemployed, or anyone wanting to earn extra money during the evenings or weekendsWith Superprof, you can set your own rates, work from home, tutor online, and connect with thousands of potential studentsSuperprof is looking for motivated and passionate people from across the UK both with tutoring experience and without to teach in 1000 subjects including school support, academia, languages, music, sports, arts, hobbiesCreate as many tutor ads as you like for different subjects and disciplines Join the Superprof team by applying here and start offering private tuition to students near you, at any level and any ageAdvantages",Full-time,https://www.linkedin.com/jobs/view/externalApply/2315392106?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D75802075f79b%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfdd9cddbedd8addgbddegddgadd9gddbaadafdd93de7cacefec3ddcg3e&urlHash=s-9l&refId=b58cd818-b4d6-4966-87ca-2f1743778dbd&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/business-law-tutor-jobs-ajeromi-ifelodun-ede-at-superprof-2315392106?refId=b58cd818-b4d6-4966-87ca-2f1743778dbd&position=4&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-12,2020-11-24,No,No,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,en,P,0.6512915129151291,0.34870848708487084,0.466789667896679,0.5313653136531366,Mixed Gender,Mixed Age
