,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Language,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
159,267,wholesale,LinkedIn,2267493203,Traineeship - Risk Management April 2021,Tb+DQ4xZT3+PXucxijEm9A==,ING,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']",Finance,"The world of banking is changing faster than ever, enjoy the best experience in our Risk Management traineeship During our twoyear programme you create your own career within Risk You learn more about your chosen discipline and the financial services sector Our trainee programme also allows you to discover yourself through a wide selection of online professional and personal skills trainings Make an impact as a trainee  At ING we are always broadening our horizons Our people have a forwardthinking mentality, a strong cando spirit and enjoy working in an agile environment Do you want to have an impact on not only the financial lives of close to 8 million customers but also on the bank of the future Why wait, discover how today Above all, change banking means taking action The financial world is currently facing many changes and as a Risk Management trainee you play an important role in tackling them The findings from the analysis you perform, mainly on behalf of Retail and Wholesale Banking, will influence our company results and the risks we are prepared to take Therefore, you need to have a strong sense of selfbelief and stand behind your decisions Your first year Your trainee manager will assist you in choosing your first rotation which lasts approximately six months During your rotation you are set to work on projects related to Credit  Trading Risk, Balance Sheet Risk, Risk Services, Compliance, Operation Risk Management or Regulatory You are handed a lot of responsibility within your role right from day one As a trainee you will also receive guidance from your line manager If you are looking for additional guidance you can ask a Senior Manager to mentor you They will coach you, inspire you, introduce you to their network and share their knowledge and insights with you You are in charge of your second assignment Now it comes down to addressing your network and taking the initiative We encourage it to gain international experience during this sixmonth period, which is not only great fun but is also good for your personal and professional development, if possible with if possible with local Covid19 restrictions Your benefits Besides being given the opportunity to put your talent to good use where it really matters, youll participate in a global training event with all trainees from your year, which will also enable you to quickly build up a large network There is more, to give you an idea, we will tell you about the other benefits of working at ING",Full-time,https://www.linkedin.com/jobs/view/externalApply/2267493203?url=https%3A%2F%2Fwww%2Evacatures%2Enl%2Fvacature%2Ftraineeship-risk-management-april-2021%3A43338477%2F&urlHash=IK7A&refId=24f221b5-8afd-4ee0-802e-029052a3b281&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/traineeship-risk-management-april-2021-at-ing-2267493203?refId=24f221b5-8afd-4ee0-802e-029052a3b281&position=17&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
160,268,wholesale,LinkedIn,2311318511,"Senior Manager, Fixed Data Segment Market Management",y0s3yjSXQu+JOe+h/zUdMw==,SES Satellites,"The Hague, South Holland, Netherlands","['Telecommunications', 'Defense & Space', 'Information Technology and Services']",Other,"Extended Job Description, The Sr Manager, Fixed Data SMM is a senior member of a team defining and executing the portfolio and GoToMarket strategies for SES Networks satelliteenabled products and managed services targeted at the Fixed Data market segment, which includes Telco, MNO, Service Provider, and Enterprise customers This role will be instrumental in SES mission of closing the digital divide for the globally 4B unconnected and underconnected broadband users, as well as bringing broadband and cloud connectivity to remote and underserved enterprises The role will be highly outcome focused, with measures of success including market impact, revenue and profitability, and customer adoption of MobileCellular networking, Wholesale IPEthernet Trunking, Enterprise, Cloud, and Consumer Broadband products and services, , As a part of the larger Fixed Data SMM team, the role involves the following activities",Full-time,https://www.linkedin.com/jobs/view/externalApply/2311318511?url=https%3A%2F%2Fcareers%2Eses%2Ecom%2Fjob%2FThe-Hague-Senior-Manager%252C-Fixed-Data-Segment-Market-Management%2F622192101%2F&urlHash=OAUb&refId=24f221b5-8afd-4ee0-802e-029052a3b281&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-manager-fixed-data-segment-market-management-at-ses-satellites-2311318511?refId=24f221b5-8afd-4ee0-802e-029052a3b281&position=18&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
161,270,wholesale,LinkedIn,2265970340,Transaction Monitoring Expert,Dv0BZqlVSNyANYUbfNLpBg==,Michael Page,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']",Accounting/Auditing,"Transaction Monitoring Expert, Building up first line Compliance function, Building up first line Compliance function, About Our Client, The Global KYC organisation is part of INGs COO domain Its purpose is Enabling people and organisations to use our banking services by ensuring a compliant and competitive KYC ecosystem Our Global KYC organisation is a first line of defence department providing the ING business and functions with guidance, standardised solutions in the area of KYCrelated regulations as well as supporting realising operational excellence In our Global KYC organisation you will be working with many colleagues from different disciplines, geographies and backgrounds You will be part of managing and supporting the transformation towards this global organisation and as such contribute significantly to the realisation of the One Agile Way of Working methodology within ING The Global Transaction Monitoring TM organization TM Pillar is part of the Global KYC organization It sets standards and provides content expertise on the implementation of various KYCrelated laws  policies to the squads or circles, ensures the alignment with the other lines of defence and represents KYC and ING to internal  external parties incl regulators and client events The TM pillar, together with the local TM experts, plays a vital role in ensuring effective and efficient compliance with the KYCrelated regulations, more specific the AMLCTF legislation Within the TM Pillar, we have dedicated teams with indepth KYC knowledge and expertise one of the teams is the Policy  Risk Coverage team This team works closely with Compliance on our KYC Policy and is responsible for setting the requirements for transaction monitoring scenarios and controls for our global banking products and services, including reviewing country specific scenarios and controls It is our responsibility to monitor globally proper risk coverage and report hereon",Full-time,https://www.linkedin.com/jobs/view/externalApply/2265970340?url=https%3A%2F%2Fwww%2Emichaelpage%2Enl%2Fen%2Fjob-apply%2Ftransaction-monitoring-expert%2Fref%2F195524%3Futm_source%3Dlinkedin%26utm_medium%3Daggregator%26utm_campaign%3Dlimitedlisting&urlHash=S9uJ&refId=24f221b5-8afd-4ee0-802e-029052a3b281&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/transaction-monitoring-expert-at-michael-page-nederland-2265970340?refId=24f221b5-8afd-4ee0-802e-029052a3b281&position=20&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
162,273,wholesale,LinkedIn,2301522109,"Product Designer, Digital Selling",d/CUkQYnT2a3eo/Ai99NQw==,PVH Corp,"Amsterdam, North Holland, Netherlands","['Consumer Goods', 'Human Resources', 'Retail']",Design,"The Team, The Digital Selling team sits within Digital Product, the department responsible for PVHs digital B2B buying and selling experiences The Digital Selling teams product portfolio covers the full endtoend process of digital wholesale selling eg Product Catalog, Digital Showroom and Order Intake We constantly look for ways to improve our users lives This means that our daytoday is working on better integration, technology, services and processes to continuously make the selling experience better for our users, , The Digital Selling team consists of two pillars Product  responsible for working closely with our users to ideate, design and build new features and products, and Operations  responsible for change management, launching, harmonization and continuation of our digital products across markets The Operations team consists of training  communication, Market Launch management and Product Environment oversight, , , , As our new Product Designer, you will be working closely with our Product Owners to drive UX strategy, research, interface and interaction design within our current product suite with the aim to not only improve our users lives but delight them, , Youre passionate about solving user problems, not just by making things prettier, but by really challenging processes and current ways of thinking to truly improve the user experience, , We are in the growth phase of our Product Centre of excellence, which means were putting together the right mix of product experts to transform PVHs approach to digital products, rethinking how technology supports PVHs business and customer goals and building new products from scratch As the Product Designer you will be the design lead to drive UX strategy, guide user conversations, and ensure our end to end customer experience is simple and optimal, , , , Working closely with our two digital selling Product Owners, together you investigate and clarify customer problems, reshaping them to realise opportunities for product innovation With our very engaged user base you will be required to show empathy while leading interviews, prototyping, wireframing and creating feedback loops, while paying exceptional attention to detail, , , , You will collaborate with remoteworking developers within the product team to ensure a common understanding of the solutions to customer problems so that developers are equipped with the right knowledge and designs to work effectively You will be able to communicate and deliver the required design artefacts and ensure product quality and happy users, , You will be working on one of the key strategic focus areas of PVH Digital B2B selling in a dynamic, young and ambitious team Your colleagues come from all over the world, which makes the work environment very diverse and international",Full-time,https://www.linkedin.com/jobs/view/externalApply/2301522109?url=https%3A%2F%2Fcareers%2Epvh%2Ecom%2Fglobal%2Fen%2Fjob%2FPVH1USR19463WDINTERNALENGLOBALEXTERNAL%2FProduct-Designer-Digital-Selling%3Futm_source%3Dlinkedin%26utm_medium%3Dphenom-feeds%26sType%3DLinkedIn&urlHash=5rri&refId=24f221b5-8afd-4ee0-802e-029052a3b281&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/product-designer-digital-selling-at-pvh-corp-2301522109?refId=24f221b5-8afd-4ee0-802e-029052a3b281&position=23&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
163,276,wholesale,LinkedIn,2286337578,Data Steward,m8eMxftARkStjTFRE+HNCw==,Rabobank,"Utrecht, Utrecht, Netherlands",['Banking'],Analyst,"Imagine, Imagine you are part of creating and running the renewed Risk  Finance data platform for Rabobank Wholesale Rural Retail As a Data Steward, you can make a difference by using your affinity with Banking, IT and Data to service our various stakeholders, , , , , , , , Collaboration is at the heart of everything we do Our Data Warehouse team brings talented people together to manage and develop the financial data platform of Rabobank You as a Data Steward will tackle various data related challenges On top of that you will work on global and cross functional innovation projects to improve different kinds of processes and systems With you as a Data Steward, the team will consist of 25 diverse colleagues in a variety of roles, including, , Annika, Data Steward, , , , Customer focus, Complex Problem Solving, Agility and Collaborating are clearly essential for the role of Data Steward As an informal leader within Rabobank you take responsibility, facilitate and inspire the team, you actively seek for in and external collaboration and you make the difference for the community In addition, its important that you recognise everything in the checklist below, , , , , Youll already be aware that Rabobank is a financial services provider for more than 85 million customers in 40 countries But did you know that we aim to contribute to real change with our Growing a better world together mission We do so in countless ways, such as, , , , , Do you want to become the ideal version of yourself We would love to help you achieve this by focusing firmly on your growth, development, and investing in an environment where you keep learning every day We give you the space to innovate and initiate In this way, we offer you numerous opportunities to grow and help you exceed your expectations, to do the right thing exceptionally well, and to therefore grow as a professional In addition, with us on the basis of a 36hour working week, you can also expect, , , , , , Are you the person were looking for Are you ready to join Rabobank as a Data Steward and to make a difference to yourself, our customers and to society We look forward to receiving your application for this vacancy in Utrecht",Full-time,https://www.linkedin.com/jobs/view/externalApply/2286337578?url=https%3A%2F%2Frabobank%2Ejobs%2Fen%2Fjob%2Fdata-steward%2FJR_00022304%2F%3Futm_source%3Dlinkedin%26utm_medium%3Djob_slot%26utm_content%3DJR_00022304%23application-procedure&urlHash=VFLX&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/data-steward-at-rabobank-2286337578?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=1&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
164,277,wholesale,LinkedIn,2257898777,Credit Risk Officer,XSyRif95TsOuWWHF0eAhlQ==,Robert Walters,"Amsterdam, North Holland, Netherlands","['Banking', 'Financial Services', 'Accounting']",Finance,"Are you an experienced Credit Risk Officer Do you have working experience in a Wholesale Bank Then keep reading, , For the Dutch branch of an International Bank, I am searching for a Credit Risk Officer, , The Credit Risk Officer will identify, measure, monitor, and control risks to reduce controllable risks, prevent and minimize bank exposures through preventative actions This role has an emphasis on Credit Risk, but you are responsible for market and liquidity risk as well, , , , , , , , You will receive the opportunity to have direct impact in an international organisation You will be offered a market salary with good secondary benefits, , Are you interested in the role of Credit Risk Officer Then apply as soon as possible",Full-time,https://www.linkedin.com/jobs/view/externalApply/2257898777?url=https%3A%2F%2Fwww%2Erobertwalters%2Enl%2Fbankingfinancialservices%2Fvacatures%2Friskmanagement%2F1405016-credit-risk-officer%2Ehtml%3Futm_source%3DLinkedIn%2520Limited%2520Listings%26utm_medium%3Dreferral&urlHash=QxlB&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/credit-risk-officer-at-robert-walters-2257898777?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=2&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
165,280,wholesale,LinkedIn,2300850005,(Assistant) Controller,FLsx4tSAQIeNj+gFU66M8g==,Olympia,"Leiden, South Holland, Netherlands","['Food & Beverages', 'Staffing and Recruiting', 'Retail']",Administrative,"Terug naar zoekresultaten, Solliciteer direct, , Wat ga je doen, Within the field of controlling, you will support the Business Controller Sales and Financial controller The controller position is accountable for the production of new financial reports to be set up, and a comprehensive set of controls and budgets designed to mitigate risk and enhance accuracy of the companys reported financial results Support business partners on projects and business cases and are working on profitability in the broadest sense, , Key accountabilities, , , Furthermore, youre responsible for the support of the periodic budgeting, forecasting and reporting cycle, such that budgetsforecasts are prepared within a certain timeline, variances from the budgetforecasts are analysed, calculated and significant issues are reported, analysis of sales and margin and fixed costs per channel and support on monthly accruals for reporting purposes is ensured, , You prepare business cases for Retail, Wholesale Infield and individual investment cases whilst working with various departments such that Business cases are validated correctly and Financial decisions are guided, A sports brand with the headquarter located near Leiden, Netherlands, , Knowledge and experience, , , Behaviour, , A fulltime, temporary job with a maximum duration of six months, , A challenging environment that will stimulate you to grow as a professional, A competitive salary based on your experience, an excellent benefits package and great career opportunities, , Solliciteer direct, , Sassenheim, Kort Rapenburg 6, 2311 GC Leiden",Temporary,https://www.linkedin.com/jobs/view/externalApply/2300850005?url=https%3A%2F%2Fwww%2Eolympia%2Enl%2FVacatures%2F2105389%2Fassistant-controller%2F&urlHash=zrqk&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/assistant-controller-at-olympia-2300850005?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=5&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
166,281,wholesale,LinkedIn,2280139654,Infor ION Technical Consultant - Remote (Europe),rbNRLAceRUy0KDg3SWXUeA==,Global Enterprise Partners,"Utrecht, Utrecht, Netherlands","['Information Technology and Services', 'Computer Software', 'Staffing and Recruiting']",Information Technology,"Infor ION Technical Consultant, , Global Enterprise Partners is currently looking for an Infor ION Technical Consultant for an assignment in the area of Utrecht, Netherlands Assignment will be done remotely, , , , , , , , , If this role as is of your interest, please apply directly via the link andor get in touch with Eva Donaque via phone 31 0205207768 or email edonaque globalenterprisepartnerscom, , ENT",Full-time,https://www.linkedin.com/jobs/view/externalApply/2280139654?url=https%3A%2F%2Fwww%2Eglobalenterprisepartners%2Ecom%2Fen-GB%2Fjob%2Finfor-ion-technical-consultant---remote-europe%2FEP-33582884%3Futm_source%3Dlinkedin%26utm_medium%3Dwrapped_jobs&urlHash=Lxpv&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/infor-ion-technical-consultant-remote-europe-at-global-enterprise-partners-2280139654?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=6&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
167,283,wholesale,LinkedIn,2307183994,Business Analyst for Regulatory Reporting,q7elQsa0RW6eTn4BWMTdUw==,ING,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']",Business Development,"Work environment The COO Risk  Finance department delivers Risk  Finance related services to its stakeholders, ie Group Finance, country CFOs and Wholesale Banking, Risk, Tax and Bank Treasury These services encompass operations and change initiatives for accounting, reporting, data foundation and business advice services, including system, process, data and information management, and analytics capabilities By design, the services are reliable, secure and in control Change is delivered in accordance with the Finance strategy and implementation and decommissioning roadmap The Tribe Statutory and Regulatory Reporting delivers and enables the organisation to provide ontime, highquality, standardized financial reporting solutions, in compliance with external and internal regulations As a BA, you work in a squad with around 79 colleagues covering the whole range of expertise in the squad Together, you work on a common purpose You like to work in a constructive way in a multidisciplinary squad Together with your squad members you do everything within your power to realise your common mission day by day The BA reports to the Chapter Lead The BA can fulfil the role of Product Owner within a squad, determining the priorities for the squad Profile description We are looking for an energetic and driven expert with strong analytical capabilities who uses stateoftheart methods and techniques for business analysis You have integral, domainexceeding knowledge of Finance You are an excellent communicator and able to build bridges between different stakeholders You are able to convincingly put forward your proposals and are a real team player in reaching broad agreement on the road to follow In this way, you can contribute to delivering standardised, uniform and fully adapted solutions to complex Finance issues and processes You analyse complex Finance business issues that go beyond squad andor tribe boundaries, with a view to designing complete solutions for the requested change You deliver excellently substantiated analyses using stateoftheart techniques and tools, which lead to functional designs that cover all change deliverables You are focused on process design and the translation to IT You ensure that all requirements of all relevant stakeholders are acknowledged in the analyses and the different solution designs You support tribes and squads in their decisionmaking by presenting the different functional and solution design alternatives and their impact in a clear way You guarantee that the business requirements and nonfunctional requirements are translated into IT Solution requirements You work together with IT architects and specialists to come up with a suitable IT solution In doing so, you conduct a number of coherent analyses Requirements analysis You elicit sets of coherent requirements You make sure that the requirements are complete, consistent, of good quality, that they are translated correctly in the design, and that they are maintained and, if necessary, adjusted if changes occur You support the product owners and the squads in managing the backlog by translating and prioritising the epics into features and, together with the squad, into user stories Process analysis You analyse the current situation, the problems that occur and the underlying causes Based on this analysis, you provide clear process designs Information analysis You analyse the necessary input, output, and adjustment of data in the client processes You analyse the information need You investigate the quality of the captured data and come up with solutions to improve quality Risk analysis You are able to translate the policy and regulation of ORM, Compliance and Legal into design solutions Required skills, knowledge  experience",Part-time,https://www.linkedin.com/jobs/view/externalApply/2307183994?url=https%3A%2F%2Fwww%2Evacatures%2Enl%2Fvacature%2Fbusiness-analyst-for-regulatory-reporting%3A44188615%2F&urlHash=TZkd&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/business-analyst-for-regulatory-reporting-at-ing-2307183994?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=8&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
168,284,wholesale,LinkedIn,2265904520,SAP SD/MM Consultant,QUL+D8ILQjSvQ+JER14oMA==,Global Enterprise Partners,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Staffing and Recruiting']",Information Technology,"SAP SD and MM Consultant  Amsterdam Area  immediate decision, , Global Enterprise Partners is currently looking for an experienced SAP SD and MM consultant to join an exciting Fashion company based in the Amsterdam Area, , , , , , , , , , , , rbekker aglobalenterprisepartnerscom, , 31 20 249 7742, , ENT",Full-time,https://www.linkedin.com/jobs/view/externalApply/2265904520?url=https%3A%2F%2Fwww%2Eglobalenterprisepartners%2Ecom%2Fen-GB%2Fjob%2Fsap-sd-mm-consultant%2FEP-33569782%3Futm_source%3Dlinkedin%26utm_medium%3Dwrapped_jobs&urlHash=fBbT&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/sap-sd-mm-consultant-at-global-enterprise-partners-2265904520?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=9&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
169,290,wholesale,LinkedIn,2256882070,Specialist Transaction Monitoring Policy and Risk coverage,P4hD32+ZRRyqIplHQcrN2g==,ING,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']",Other,"We are looking for an experienced financial crime professional with international experience in financial services You are a transaction Monitoring specialist, Subject Matter Expert SME and trusted advisor within the Financial Crime Compliance environment providing world class Transaction Monitoring for a Global Bank As a Senior SME TM Policy  Risk coverage you will be based in Amsterdam or Warsaw and report hierarchically and functionally to the Global lead of the Policy  Risk Coverage team What youll do",Full-time,https://www.linkedin.com/jobs/view/externalApply/2256882070?url=https%3A%2F%2Fwww%2Evacatures%2Enl%2Fvacature%2Fspecialist-transaction-monitoring-policy-and-risk-coverage%3A43683437%2F&urlHash=Er2m&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/specialist-transaction-monitoring-policy-and-risk-coverage-at-ing-2256882070?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=15&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
170,292,wholesale,LinkedIn,2283156242,Senior Credit Risk Consultant,w3mOCL68TzKOVVSBgTaWhA==,Synechron,"AmsterdamZuidoost, North Holland, Netherlands","['Financial Services', 'Management Consulting']",Consulting,"We are currently recruiting for a Senior Credit Risk Consultant for our fastgrowing Finance  Risk FR practice of an international and innovative consultancy firm Our clients are the CFOsCROs of financial service organizations with the ambition to provide better and faster finance and risk insights, to enhance strategic decisionmaking, better serve customers and comply with expectations of key stakeholders like investors, regulators and supervisors",Full-time,https://www.linkedin.com/jobs/view/externalApply/2283156242?url=https%3A%2F%2Fsynechron%2Ecatsone%2Enl%2Fcareers%2F5661-General%2Fjobs%2F621500-Senior-Credit-Risk-Consultant%2F&urlHash=CfXq&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-credit-risk-consultant-at-synechron-2283156242?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=17&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
171,293,wholesale,LinkedIn,2316338710,Business Analist,UbfBWpPRS/2mFERj/ZOLiA==,MAYFORCE,"Utrecht, Utrecht, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']",Business Development,"We are looking for a Business Analyst for our client, , The Rabobank Murex Scrum RMS team in Rabobank Wholesale and International is looking for a BA The BA role is focused especially towards the functional areas of Front Office and Treasury The right candidate will be to provide functional and technical analytical skills in relation to the Murex platform, communicating these for development via user stories and ensuring comprehensive tests are available, , The main objective of the RMS team is to maintain the Murex service through support and delivery of Business as Usual change The team also engages with an ongoing programme to implement next phases of the FronttoBacktoRisk trade processing platform based on the Murex product, replacing a number of current systems, , , The Murex installation at Rabobank is in production for FX  MM products, covering Front Office pretrade processing, Market and Credit Risk including XVA and MLC, and Operations posttrade processing There are a significant number of interfaces realtime, workflow and datamart reporting to upstream market trading and market data environments, risk and reporting systems, and regulatory and payment systems",Full-time,https://www.linkedin.com/jobs/view/externalApply/2316338710?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F-55646578305546290%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=5VYf&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/business-analist-at-mayforce-2316338710?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=18&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
172,295,wholesale,LinkedIn,2314452020,Business Analyst,oMalkPKhQXS99pYvjY7kCQ==,Macee,"Utrecht, Utrecht, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']",Business Development,"Business Analyst, , standplaats Utrecht, startdatum 04012021, einddatum 31122021, optie tot verlenging ja, inzet , sluitdatum 20112020, , , , Introduction, The Rabobank Murex Scrum RMS team in Rabobank Wholesale and International is looking for a BA The BA role is focused especially towards the functional areas of Front Office and Treasury The right candidate will be to provide functional and technical analytical skills in relation to the Murex platform, communicating these for development via user stories and ensuring comprehensive tests are available, , The main objective of the RMS team is to maintain the Murex service through support and delivery of Business as Usual change The team also engages with an ongoing programme to implement next phases of the FronttoBacktoRisk trade processing platform based on the Murex product, replacing a number of current systems, , Context of Job, Rabobank is a bank with branches operating in key financial centres across the globe WI IT Systems is the IT provider for Rabobank Wholesale  International The systems developed and managed by IT Systems are used not only in the Netherlands, but also by Rabobank entities worldwide The RMS team is located across Utrecht, London, Pune and Melbourne so that it can provide 24x6 support for the Murex service to the business who are located across numerous locations globally eg Oceania, Asia, Europe, Americas, , The Murex installation at Rabobank is in production for FX  MM products, covering Front Office pretrade processing, Market and Credit Risk including XVA and MLC, and Operations posttrade processing There are a significant number of interfaces realtime, workflow and datamart reporting to upstream market trading and market data environments, risk and reporting systems, and regulatory and payment systems, , Key Responsibilities and Accountabilities, , Key Relationships, , Key Performance Indicators, , Job Skills and Knowledge",Full-time,https://www.linkedin.com/jobs/view/externalApply/2314452020?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F-6506132693326387804%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=2Ptc&refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/business-analyst-at-macee-2314452020?refId=5e3a5b1f-ec0e-4cd9-8049-4e8ce0814df9&position=20&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,5 days ago,5 days ago,2020-11-23,2020-11-28,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
