,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Language,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
18,98,author,LinkedIn,2296655988,Sr Scientist Fill Finish Process Development,fjnEr9mlT6qCZY9OI3VB/A==,University of North Carolina at Chapel Hill,"Leiden, South Holland, Netherlands","['Research', 'Biotechnology', 'Pharmaceuticals']",Research,"Introductie, At Janssen Vaccines  Prevention BV, part of Johnson  Johnson, we are dedicated to bringing meaningful innovation to global health Our team focuses on the development of novel therapeutics and vaccines to treat, cure and prevent complex infectious diseases The Corona pandemic has a huge impact on public life and the world economy Besides Corona, these range from respiratory infections like Respiratory Syncytial Virus RSV to Human Immunodeficiency Virus HIV and pathogens of global concern such as Polio and Ebola, , De functie  The role, The FillFinish Process Development group within the Drug Product Development department is responsible for early and latestage process development activities in drug product manufacturing The developed manufacturing processes are transferred to external GMP production facilities to produce clinical batches as well as for scaledup process validationverification and commercial manufacturing This is done in close collaboration with both internal and external partners Would you like to be part of our team to contribute to this game changing development and bring life threatening diseases to a halt, , , , As Senior Scientist FillFinish Process Development you will be working in a multidisciplinary team on the process development and technology transfer of several innovative vaccines and your main responsibilities are to, , Lead teams of motivated FillFinish process developers, Develop and execute Drug Product early and latestage process development and tech transfer strategies, Establish and maintain a trustful and professional relationship with the different stakeholders from other departments within the company as well as with external partners, Act as senior author in the preparation of presentations, technical reports, documents for regulatory filing and patents, , , , Create and manage research plans with great complexity in the delivery of business results, Represent the FillFinish Process Development group in multidisciplinary project teams, Lead and participate in specialized committees, as appropriate to ensure continuous improvement on departmental and project level, , Het profiel  Your profile, , , , Qualifications, , Preferably a PhD degree or MSc degree in biopharmaceutical sciences, biotechnology or related fields, A minimum of 7 years of experience in latestage pharmaceutical development and GMP drug product manufacturing, including technology transfers, Experience with two or more of the following life cycle process validation regulatory submission writing technology transfer process improvements, , , , You work with passion and demonstrate strong leadership and initiative, You can analyze problems on a high level, You have a critical attitude and a strong scientific and quality mindset, Our highly dynamic environment requires you to have a strong work ethic, be resilient to change and be creative, Good communication and interpersonal skills with different stakeholders, Project management skills, Excellent written and oral communication skills in English, , Het aanbod  The offer, Your development is key to us, and we consider it our daytoday responsibility We believe we can make a difference together and take your career seriously Through onthejob and development trainings, projects and various programs, we ensure your personal and professional growth Via multiple employee benefits, our company offers support for you and your family now and in the future, , Solliciteer hier, , Indien u verwijst naar een ongeldig webadres, is de vacature hoogstwaarschijnlijk inmiddels vervuld Attendeer FMF hierop, , , , , Gegevens, , , , Janssen Vaccines  Prevention, , , , Johnson  Johnson, , , , Leiden, , Geplaatst op FMF, , Farma  Biotech, Medical, RD, WOacademisch  MSc, PhD, 510 jaar,  10 jaar",Full-time,https://www.linkedin.com/jobs/view/externalApply/2296655988?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F-6520107188706038135%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=xIJS&refId=43115c49-3a2b-48a9-9f4e-5434cc23743d&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/sr-scientist-fill-finish-process-development-at-university-of-north-carolina-at-chapel-hill-2296655988?refId=43115c49-3a2b-48a9-9f4e-5434cc23743d&position=23&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
19,99,author,LinkedIn,2279592536,Technical Support Specialist,nlHPGvrHQcOGaWGLHD59Mw==,Kulicke  Soffa,"Eindhoven, North Brabant, Netherlands","['Semiconductors', 'Mechanical or Industrial Engineering', 'Electrical/', 'Electronic Manufacturing']",Engineering,"For our growing Technical Support team we are looking for a service minded and customer focused Technical Support Specialist, , The Position, As a Technical Support Specialist at Kulicke and Soffa you are the linking pin between our regional engineers 1st and 2nd line, our local development teams and the customer In this role you",Full-time,,https://nl.linkedin.com/jobs/view/technical-support-specialist-at-kulicke-soffa-2279592536?refId=43115c49-3a2b-48a9-9f4e-5434cc23743d&position=24&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20,100,author,LinkedIn,2309463835,Technical Project Manager,gpfRA0WCRmOr3xn2IxYXCA==,Real Staffing,"Groningen, Groningen, Netherlands","['Staffing and Recruiting', 'Biotechnology', 'Pharmaceuticals']",Project Management,"One of our favourite pharmaceutical clients is looking for a Technical Project Manager for their Biostatistics and Statistical Programming team The contract is onsite in the North of the Netherlands until the end of 2021 for 40 hours a week A longer collaboration between both parties is anticipated, , , , , , In this role you can leverage your scientific and leadership expertise to optimize the technical performance of biopharmaceutical products in the supply chain, , As Technical Manager Product LeaderOwner you will provide project technical leadership and oversight for New Product Introduction and ongoing manufacturing to ensure process robustness and successful commercial supply, , , , This role will provide you the opportunity to lead key activities to progress your career, including some of the following responsibilities, , , , , , , , , , , , , Apply now, , Are you the Technical Project Manager Im looking for Please contact Tom van Marsbergen via 31 020 522 1588 or tvanmarsbergenrealstaffingcom",Full-time,https://www.linkedin.com/jobs/view/externalApply/2309463835?url=https%3A%2F%2Fwww%2Erealstaffing%2Ecom%2Fen-sg%2Fjob%2Ftechnical-project-manager%2FRE-33603010%3Futm_source%3Dlinkedin%26utm_medium%3Dwrapped_jobs&urlHash=UoMj&refId=43115c49-3a2b-48a9-9f4e-5434cc23743d&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/technical-project-manager-at-real-staffing-2309463835?refId=43115c49-3a2b-48a9-9f4e-5434cc23743d&position=25&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
21,101,author,LinkedIn,2321471426,Pharmaceutical Scientist,yKqVOB2sTv22ifaCU7RYKA==,Uitzendbureaunl,"Weesp, North Holland, Netherlands","['Internet', 'Machinery', 'Staffing and Recruiting']",Research,"Currently, This organization wants to fill an open contractor fulltime position and is searching for a Scientist, who will be responsible for maximizing product quality in an efficient and timely manner You will be working in close collaboration with the manufacturing, Quality, Supply chain and Analytical ST, , , , , , , , , , , , This location is easily accessible by car or by public transport from Amsterdam, Haarlem or Leiden, , , , Vaardigheden, , , Opleiding, , WO, , Over de werkgever, , This International company is committed to helping you live your best possible life through the power of health For more than 125 years, they brought new products and technologies to the world  in nutrition, diagnostics, medical devices and branded generic pharmaceuticals, , The Pharmaceuticals Division helps treat some of the most pervasive and persistent health conditions around the world, providing access to some of the most trusted and proven medicines to those who need them most, , The company generates over 450 pharmaceutical products of which the top 2030 products are centrally supported by the Science and Technology ST organization to maximize their growth by making use of advanced knowledge in science and technology and product expertise in a cross collaborative working model, , This group is tasked with globally facilitating operational excellence and compliance on these products, reducing operational costs, guaranteeing reliable supply and customer service in changing conditions, and joining forces with the Development department for innovative improvements, In addition, the group is also tasked with providing access to these products in Emerging Markets via Technology Transfer The implementation and improvement of pharmaceutical production at local manufacturing sites requires technical experience as well as communication skills to connect with diverse internal departments, Contract Research Organizations CRO and Third Party Manufacturer TPM",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321471426?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F-7505349871487258977%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=Z8Og&refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/pharmaceutical-scientist-at-uitzendbureau-nl-2321471426?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=1&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
22,102,author,LinkedIn,2322210677,Lead Technical Adoption Engineer,RLGsCFubTjOt+mDVWtSLgQ==,Cisco,"Amsterdam, North Holland, Netherlands","['Computer Hardware', 'Computer Software', 'Computer Networking']",Engineering,"Lead Technical Adoption Engineer, , The WebEx team is looking for a rockstar at managing missioncritical customers to drive collaboration, adoption and communication while ensuring excellence at every phase to add to our growing team As the liaison between the customer and the WebEx Business Unit, you will track everyone and everything that touches the collaboration experience driving improvements, modernization and stellar customer experiences As a lead, you will be assisting our largest customers with some of their biggest transitions, and act as a subject matter expert for your teams, , What Youll Do, , , Wholl Youll Work With, , Our team is focused on driving customer experience by driving organizations to modern practices in an evolving collaboration portfolio Today, we are building a high performing team that is tightly engaged with our clients, understand their business imperatives and orchestrating the execution of our services to meet our clients business needs As a team, we collaborate with likeminded innovators in a fun and flexible culture that has earned Cisco global recognition as a Great Place to Work, , , , The ideal candidate possesses superior project management, communication and technical skills You can also demonstrate the ability to diplomatically influence and effectively manage key relationships and challenging situations under pressure You have the perfect mix of technical expertise with the Collaboration portfolio, and an amazing ability to work with critical customers in the most frustrating of situations Project planning, implementation, and tracking are a must as we often work through both collaboration expansion and service improvement plans for customers affected by systemic issues You will also have the ability to work crossfunctionally networking with engineers, leadership, account teams, support, sales teams, and customer success to ensure the customer issues are resolved holistically, , Skill Requirements Include, , , We Are Cisco, , WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference Heres how we do it, , We embrace digital, and help our customers implement change in their digital businesses Some may think were old 36 years strong and only about hardware, but were also a software company And a security company A blockchain company An AIMachine Learning company We even invented an intuitive network that adapts, predicts, learns and protects No other company can do what we do  you cant put us in a box, , But Digital Transformation is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure if you learn from it, , Day to day, we focus on the give and take We give our best, we give our egos a break and we give of ourselves because giving back is built into our DNA We take accountability, we take bold steps, and we take difference to heart Because without diversity of thought and a commitment to equality for all, there is no moving forward, , So, you have colorful hair Dont care Tattoos Show off your ink Like polka dots Thats cool",Full-time,https://www.linkedin.com/jobs/view/externalApply/2322210677?url=https%3A%2F%2Fjobs%2Ecisco%2Ecom%2Fjobs%2FProjectDetail%2FLead-Technical-Adoption-Engineer%2F1313172%3Fsource%3DLinkedIn&urlHash=CHDD&refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/lead-technical-adoption-engineer-at-cisco-2322210677?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=2&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
23,103,author,LinkedIn,2302877952,Data Science Intern,1KqjbU1tQx+Ig4HVgl91rw==,Dealroomco,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Other,"Job Description, , We aim to deliver our clients with unprecedented, extensive, and uptodate data around valuable techcompanies As part of the Data Team, the Data Science Interns main objective is to contribute to executing upon this datastrategy At Dealroomco we value intelligent, articulate and motivated individuals who want to learn a great team and rapidly growing business, but who also thrive working independently with clearly defined responsibilities, , On a daily basis youll act to maintain our current data and sources on par our quality standards, and monitor this through utilizing our datawarehouse and businessintelligence tooling Tableau Youll actively search for new data sources, operate our scraping  crawling processes, and seek to improve these including updating and maintaining Standard Operating Procedures Along the daily tasks youll be motivated to seek automation improvements and ways to make our processes more sustainable Excel and data programmingquerying languages are required for this This is achieved by actively working together with the Research and ProductDevelopment teams, , You have a passion for anything related to tech startups, bigdata and numbers This not only includes knowing the Dealroom database insideout, but also staying uptodate on industry news to truly understand how we can best uses internal and external datasources If you are a hungry, curious and a courageous individual, with exceptional dataskills, a good understanding of technology and a proactive mindset, please read further, , , , Dealroom is Europes leading provider of startup data  insights The Dealroom software, database and research enables Venture Capital Firms, Corperates, Advisory firms and Governments to stay at the forefront of innovation, discover promising companies and identify strategic opportunities, , , , 1 The, , 2 The Dealroom API, enabling our clients to integrate Dealroom data straight into their own applications and processes, , 3 Custom research projects in which we combine Dealroom data with expert insights The scope of these projects range from market scans and industry deepdives to highlevel analyses of trends on startups, employment and venture capital, , 4 Dealroom Ecosystem Solutions, that provide an open and crowdsourced platform to support local governments, founders and investors to keep track of activity in their local tech ecosystem, showcase it to the world and foster networking For example in, , Among our clients are worldleading firms including Mckinsey, BCG, Deloitte, Google, Amazon, Microsoft, Sony, Insight VP, Balderton Capital, EQT and many others that rely on Dealroom Data as part of their strategic decisionmaking, , Team, , We operate from the heart of Amsterdam Were passionate about everything that is happening around technology, startups and scaleups, and aim to capture this in actionable data points for our users Our company culture is ambitious, diligent and proactive, but also fun and playful including weekly team drinks, , Job requirements, , , , The Data Science Intern will, , Who you are  Background, , What we can offer you",Internship,https://www.linkedin.com/jobs/view/externalApply/2302877952?url=https%3A%2F%2Fdealroomco%2Erecruitee%2Ecom%2Fo%2Fdata-science-intern-1&urlHash=LkPV&refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/data-science-intern-at-dealroom-co-2302877952?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=3&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
24,104,author,LinkedIn,2280192696,Pre-Sales Architect,rH5OeOyuSGmfWaumYJHLSg==,Metrological,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Broadcast Media']",Information Technology,"Reporting to the Head of Sales and Business Development, the PreSales Architect is the primary technical resource for the commercial teams when selling our Metrological Application Platform to our most strategic prospects and accounts at Tier1 and strategic MVPDs in the EMEA and APAC region You will be responsible for actively driving and managing the technology evaluation stage of the sales process, working in conjunction with internal and external stakeholders as the key technical advisor and product advocate for our products",Full-time,,https://nl.linkedin.com/jobs/view/pre-sales-architect-at-metrological-2280192696?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=4&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
25,105,author,LinkedIn,2231289618,Technology Lead- Environment Management,oIyOIAJlTtKgyNiglDzbsA==,Infosys,"Amsterdam, North Holland, Netherlands",['Information Technology and Services'],Information Technology,"Job Description, Today, the corporate landscape is dynamic, and the world ahead is full of possibilities None of the amazing things we do at Infosys would be possible without an equally amazing culture, the environment where ideas can flourish and where you are empowered to move forward as far as your ideas will take you",Full-time,,https://nl.linkedin.com/jobs/view/technology-lead-environment-management-at-infosys-2231289618?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=5&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
26,106,author,LinkedIn,2322959873,Postdoctoral Research Scientist for research in applied epigenetics and epigenomics,CTHVS4pDQbKcJmVcs9cSTw==,Erasmus University Rotterdam,"Rotterdam, South Holland, Netherlands","['Research', 'Biotechnology', 'Hospital & Health Care']",Other,"We are looking for a highly motivated, selfdriven and creative recent PhD graduate to join the Applied Epigenomics group of the Department of Genetic Identification at Erasmus MC, led by Dr Athina Vidaki The successful candidate will be offered a postdoc position for 12 months, which, subject to satisfactory progress and funding availability, could be further extended You will contribute to our recently funded research by the Dutch Research Council NWO, which aims to further develop and test an innovative method for the standardization of bisulfite conversionbased epigeneticepigenomic methods Additionally, as part of an interdisciplinary research group working in the field of applied epigenomics you will also be expected to contribute to other ongoing projects, , Our environment, lifestyle choices and disease status influence our genome via chemical DNA modifications such as DNA methylation To translate DNA methylation to DNA sequence variation, scientists treat DNA with sodium bisulfite, a harsh chemical process known to cause DNA fragmentation and loss Despite the popularity of this approach, no analytical method exists so far that can assess this conversion process Lacking information regarding the quality and quantity of bisulfiteconverted DNA, subsequent analysis can lead to inaccurate results and misleading outcomes, especially in challenging applications with lowquantityquality DNA such as in forensics Our group has invented the firstofitskind, costeffective and robust solution to this problem, which recently resulted in a patent application, , As a postdoc in this project, you will directly be responsible for the further development, optimization, validation and testing of the proposed novel and innovative method using various popular detection systems Thus, it is important that you are familiar with assay development and standardized laboratory procedures Very importantly, you will manage a project which is in collaboration with various network partners 15 labs including other departments at Erasmus MC and international organizations Therefore, it is essential that you are experienced with daytoday project management and that you have excellent organization and communication skills As the main scientist in this project, you will not only be given the chance to significantly expand your local and international professional network, including industrial and governmental parties, but also gain insights on the valorisation process of a technology, all way down to the eventual commercialization of the method by a third commercial party, , As a postdoc within the Applied Epigenomics group you will also be expected to perform key researcher activities, including keeping up with current literature and analysis tools in the project area, maintaining meticulous lab book and results reporting including contributing to preparation of official documents to NWO, supporting other team members and students, actively engaging in interdisciplinary research, contributing towards organizing events, writing scientific publications and collaborating in proposal writing as part of new funding seeking, , , , , The position is available for 1 year The gross monthly salary amounts a maximum of  4615, scale 10, depending on your level of education and relevant experience and based on a fulltime working week of 36 hours The terms of employment are in accordance with the Collective Bargaining Agreement for University Medical Centers CAO UMC",Full-time,https://www.linkedin.com/jobs/view/externalApply/2322959873?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F-3913692868200280118%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=IfyK&refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/postdoctoral-research-scientist-for-research-in-applied-epigenetics-and-epigenomics-at-erasmus-universiteit-rotterdam-2322959873?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=6&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
27,107,author,LinkedIn,2253875939,PMV&R RA Specialist,/+9ekp69Qn2DlnBGiLj/uA==,Thermo Fisher Scientific,"Bleiswijk, South Holland, Netherlands","['Pharmaceuticals', 'Biotechnology']",Other,"Thermo Fisher is seeking an experienced Regulatory Affairs professional to join the exciting area of In Vitro Diagnostic and Clinical Research products, , The position is located on one of our IVD manufacturing site in Europe, or homebased, reporting to Manager of Regulatory Affairs and will work in the Global Regulatory Affairs department with members from Global Quality Assurance, and several Global Customer Facing Teams to evaluate and execute complaint handling, adverse event reporting, and recall strategies that are compliant to global regulatory requirements, specifically affecting IVDs on EMEA markets, , You will be responsible for managing the field actionrecall process for EMEA region and ensuring global regulatory authorities are notified within the appropriate time restrictions, , In addition, you will conduct global training for regulatory compliance, maintain key MDRrecall performance metrics, participate in process improvement projects, and assist with audits, , You will have the opportunity to interact with Thermo Fisher Scientific colleagues all over the world and have the ability to influence organizations global policies and procedures to improve regulatory compliance, , Title is dependent upon experience, , , , Serve as a member of the Global Regulatory Affairs department and will have direct line reporting to IVDR RA Manager and supporting EMEA Director of Regulatory AffairsClinical, , Act as subject matter expert regarding customer complaint processing, adverse event reporting, and, field action, and recall reporting, , Independently lead others and conduct regulatory assessments with minimal guidance or supervision, , Determine global product field action and recall strategies, , Apply knowledge of device regulatory requirements in order to complete and submit MDRAE reports and recall reports within regulatory timeframes, , Manage field action strategies and associated regulatory body notifications, , Maintain, develop, and modify global procedures for regulatory reporting decision models regarding recalls and MDRAE to uphold compliance with reporting regulations, , Author and peer review global regulatory field action and MDRAE reports to ensure ontime submissions to the appropriate regulatory authorities, , Author Health Hazard Evaluations and work with medical experts to determine potential health risks in the field, , Coordinate with Global Regulatory Affairs team members in APAC, EU, LATAM, and Americas regions to ensure customer complaint and nonconforming product data is properly analyzed and regional health authority reporting decisions are documented adequately, , Ensure continued compliance with ISO 13485 and global regulatory requirements inclTherapeutic Goods Administration, Medicines and Healthcare products Regulatory Agency, and other applicable regions, , Generate key recalls  MDR metrics and status reports for Leadership and corporate review, , Participate in process improvement projects, , Responsible for SOP revisionsdocument creationannual document review as assigned, , Review customer notifications, , Interface with Quality Assurance and Customer Facing Teams for product investigations and trend reporting, , , , A minimum BSc degree in Biology, Chemistry, bioengineering or related science without relevant direct experience, , , , Must have a minimum of 3 years of IVD Regulatory Affairs experience, , Experience with complaint handling and recall reporting is highly desirable, , Must be well versed in the aspects of regulatory strategy creation, design control, cGMPQuality Systems, and importexport requirements, , Direct and positive experience in communicating with Regulatory Authorities and internal partners, , Demonstrate indepth understanding of technicalscientific principles related to IVD reagent chemistry, laboratory automation, and software components of IVD medical devices, , Capacity to communicate regulations to technical functions within the company, , , , High energy level positive attitude detailed oriented works well under stress, , Handson, actionoriented, and able to implement effectively through hisher team, , Continuous improvement minded familiar with balancing the need for Quality and the need for efficiency, , Able to work autonomously in a matrixmanaged organization, , Ability to provide solutions based on knowledge of regulation and industry experience, , Willingness to travel 1015, , Comfortable with ambiguity and change, , Comfortable working within colleagues in different regions under tight timelines, , , , Understanding of medical terminology, , Experience in regulated environment and pertinent to ISO 13485 is preferred",Full-time,https://www.linkedin.com/jobs/view/externalApply/2253875939?url=https%3A%2F%2Fthermofisher%2Econtacthr%2Ecom%2F78038785%3FrefId%3D34jd24&urlHash=Wohq&refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/pmv-r-ra-specialist-at-thermo-fisher-scientific-2253875939?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
28,108,author,LinkedIn,2316310754,Scientist Molecular Bioassays,0gPLUHz6SrGcIYljGC/u9A==,CheckMark Labrecruitment,"Leiden, South Holland, Netherlands","['Research', 'Biotechnology', 'Pharmaceuticals']",Research,"Info over het bedrijf, , A global biotech company that focuses on the development, proxadduction and marketing of vaccines, recombinant proteins and antibodies to prevent and combat infectious and other diseases The Molecular Bioassay MBA team is part of the Analytical Development AD group and is responsible for developing methods that are employed to analyze and characterize virus based vaccines, , Functieomschrijving, , Are you a motivated postdoc and are you expertised with techniques as ELISA, qPCR, cell culturebased assays and NGS As a Scientist Molecular Bioassays, you you will act as a technical lead to strengthen the product development strategy Interested Apply now, , In this role as a Scientist Molecular Bioassays, you will develop bioassays for characterization of vaccines You will act as a technical lead to strengthen the product development strategy of the MBA team, , , , Functieeisen, , For the position of Scientist Molecular Bioassays we are looking for a PhD canddiate with 25 years postdoctoral experience in a relevant field of cellbased or molecular assays, life sciences and or virology, , , Aanbod, , , Sollicitatieprocedure, , Neem voor meer informatie contact op met Jurjen Wilschut click apply  click apply, Vacaturenummer 6751",Full-time,https://www.linkedin.com/jobs/view/externalApply/2316310754?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F8232139826241428788%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=Zdex&refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/scientist-molecular-bioassays-at-checkmark-labrecruitment-werving-selectie-en-detachering-in-chemie-en-life-sciences-2316310754?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
29,109,author,LinkedIn,2260059982,"Medical Education Director - Cardio, ID, Immunology",b3fjddgzTRWDu1IxLeM0mw==,Medscape,"Amsterdam, North Holland, Netherlands","['Internet', 'Online Media']",Writing/Editing,"Medscape, a division of WebMD, develops and hosts physician portals and related mobile applications that make it easier for physicians and healthcare professionals to access clinical reference sources, stay abreast of the latest clinical information, learn about new treatment options, earn continuing medical education credits and communicate with peers",Full-time,https://www.linkedin.com/jobs/view/externalApply/2260059982?url=https%3A%2F%2Fapp%2Ejobvite%2Ecom%2Fj%3Fcj%3DojxQdfwD%26s%3Dlinkedin_job_slots_%28paid%29&urlHash=L3WG&refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/medical-education-director-cardio-id-immunology-at-medscape-2260059982?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=9&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
30,110,author,LinkedIn,2313762117,Pre-Sales Architect - Rotterdam,uwLyZk+uQEKhv1572qiPog==,FreeWheel,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Design,"Reporting to the Head of Sales and Business Development, the PreSales Architect is the primary technical resource for the commercial teams when selling our Metrological Application Platform to our most strategic prospects and accounts at Tier1 and strategic MVPDs in the EMEA and APAC region You will be responsible for actively driving and managing the technology evaluation stage of the sales process, working in conjunction with internal and external stakeholders as the key technical advisor and product advocate for our products, , The PreSales Architect supports the teams providing technical documentation, defining the solution, generate effort estimates and commercial proposal documents as well as manage the presales and sales support process, , This exciting new role would be a great opportunity for a technical person well versed in working with embedded TV technology and who is looking for their next step within a more client facing role, , , , , , , , , , , Since 2006 we have been building an innovative cloud based TV Application Platform for TV operators to give their customers access to the latest and most popular series, films, music and more With the complete product suite, consisting of the TV App Store, App Manager, Dashboard and App Library, TV operators are able to launch, operate and monetize their own branded TV App Store We are a market leader in the industry, with a broad portfolio of international customers that includes many of the largest media companies and operators in the world such as Vodafone, Liberty Global, KPN, NOS, Turkcell and beIN, offering content owners a reach of millions of TV viewers worldwide, , From our offices in Rotterdam, Wroclaw and Silicon Valley we are working with a dedicated team of ambitious colleagues on innovations in the field of technology and entertainment every day We are expanding rapidly and are looking for enthusiastic, talented and creative colleagues who want to grow along with us",Full-time,https://www.linkedin.com/jobs/view/externalApply/2313762117?url=https%3A%2F%2Fjobs-comcasttechnologysolutions%2Eicims%2Ecom%2Fjobs%2F1689%2Fpre-sales-architect---rotterdam%2Fjob%3Fmode%3Djob%26iis%3DJob%2BPosting%26iisn%3DLinkedIn&urlHash=v-en&refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/pre-sales-architect-rotterdam-at-freewheel-2313762117?refId=959df1f6-c2a8-4a0e-a6a4-b8810ee3d02c&position=10&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-20,2020-11-28,en,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
